Header,Rating,Review,Product
3 star now could be a 4 star with a firmwar updat,3.0,updat 3 20 2017 as you ll see below the nice folk at wemo support reach out to ask me about the issu support had some good question and i felt like they knew what they were do i didn t get the usual basic question about if the wemo is plug in ultim i just had to hunker down and do proper troubleshoot after about 3 hour i final narrow down the basic issu some context first i connect all of my iot gizmo to an isol guest network the idea is if somebodi hack one they aren t easili get to my laptop and other sensit devic i have a netgear r700 nighthawk router that support firewal guest network to fit thi purpos i notic in the router log that the wemo wa actual connect and get an ip address howev the amber light on the plug would keep flash indic it didn t think it wa connect what s weird is exactli everi 60 second i d see anoth dhcp request weirder yet the first time the wemo dhcp s it seem to be stabl ultim i found that if i went into my guest network set and check the box allow guest to see each other and access my local network the wemo wa happi and work just fine someth about the ad l2 isol is make the wemo veri upset of cours leav thi box check entir defeat the purpos of the guest network ultim i sign the wemo onto my privat network let s hope they ve done their secur homework i ll give back a star becaus the plug work and stay connect now and it seem to be a littl more respons as well hold a star off the potenti 4 star rate as i have to compromis my network to do it origin review 3 11 2017 first i ll lead with i m veri savvi when it come to iot product my compani design and implement hardwar and mobil app for a varieti of back offic provid amazon ayla photon thi is my first wemo product and overal i m realli disappoint wemo wa one of the first to market and a well known brand name i expect a lot more from a compani like belkin and a product that ha been field sinc the begin of the iot rave start especi at thi price point all i m realli look for is a smart plug to automat power cycl a piec of hardwar onc a day and allow me to remot power cycl it if necessari note my wi fi signal is good less than 10 feet from my router and i have 50mbp internet servic my other gizmo and gadget have great respons time so i m not have troubl with my internet the good the product look profession done and feel like good qualiti construct wi fi pair wa realli easi i m use the io app belkin could give me a button to launch io wi fi set and use a captiv network to automat redirect me to the app onc you connect to the wemo s wi fi access point to save me a littl work no big deal though i didn t have to creat a user account the last thing i realli want is anoth user account somewher in gener fairli simpl and clean app design activ user commun belkin s knowledg base is pretti useless but the commun forum are great the bad except to app design the schedul option were confus at first specif the on until option after a littl trial and error i figur it out the first time i creat a schedul it took a minut to save it edit are faster mayb 10 second toggl power from my phone is realli slow 10 15 second not the end of the world but i hate wait the ugli i need a firmwar updat right away which is fine kick off the updat it sat and spun and spun and spun for about an hour notic the led wa blink amber pull up the manual and find out that mean it s not abl to connect to wi fi power cycl the mini and still no connect reset via the on off button repair with the app and it wa fine again i setup my wemo on a plug by my desk where it s easi to access and see that it is run the schedul correctli it s final home will be somewher that s not as easi to access when i move the wemo to it s new home it came up with the flash amber light again no amount of power cycl or fidget would get it back onto my router again i had to reset it and repair it again did some more test and sure enough onc the power is lost it doesn t reconnect i pull power on my router just to see what would happen and when it came back up the wemo didn t reconnect in that case either conclus if you lose your wi fi connect due to router loss warm reboot or cold reboot you have to repair thi is a scenario ani iot product is go to face simpli unaccept belkin would even think of ship unit with thi issu i found a few post on the commun forum with mani other peopl complain about the same wi fi problem i m not alon if i had frequent power outag the wi fi problem would be a non starter 1 star rate i can live with it so i ll go 2 star if belkin can get a firmwar fix out so wi fi reconnect is reliabl i d go 4 star 1 star for the annoy schedul ui and slow,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great product wish they diversifi on softwar and product of autom,5.0,great product easi to instal if know a bit of outlet replac if not best to pay a specialist to do it i have wemo throughout my hous wish they got more on the other sensor part such as door alarm sensonsor valv and flood also wish they had link to stringifi not onli ifttt i still find price a bit high due to competitor price but so far all wemo devis i have had no issu with updat and not broken so qualiti and reliabl also import,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
appear to have better secur than other,4.0,i am happi with thi smart plug although it took a bit longer to set up the ad secur for a smart home devic is worth it i call their support line and got someon on the phone right away she wa help and walk me through the process of get it set up the app is intuit and doe not ask for unreason permiss although devic i tri requir permiss to make phone call i wa also happi to see a firmwar updat indic that they are maintain it i wa also abl to find report from belkin the wemo manufactur indic that they find and fix secur vulner cybersecur is alway import to me but it is especi import in smart home devic,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
ha one major issu,2.0,thi switch work as list howev the default set is off if the power goe off or a light switch is turn off the wemo switch doesn t come back on until you either push the button on the plug or turn it on through the app i wa plan on put thi on a coupl of lamp that i leav on when i travel the problem is that that you can t reach the plug behind furnitur the plug are on a wall switch that turn the plug on and off everi time you turn of the light with the wall switch you can t turn them on again without the app or reach down behind furnitur i pull the plug out and set them asid i will use them when i travel other than that they are useless to me the default set should be whatev it wa when the power goe off,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great addit to our wemo infrastructur,5.0,ad the mini to our wemo infrastructur about a month ago it wa easi to setup and easi to reset when we chang the wifi network name the small form factor final made it possibl to autom item on that awkward outlet with not enough vertic clearanc while the insight ha been awesom for control electr heater and monitor the cost to run them the mini is great for light and other applianc that stay in a power on state even when the power control switch is put in an on state it cannot autom our famili room tv though for exampl becaus when the power control goe to off the tv goe to power off state i wasn t expect the mini to do thi but thought other peopl might find that inform use also though not specif to the mini the wemo integr with alexa ha been an unexpectedli use featur wemo s rule base autom is what got us into wemo and ad alexa in a way that doesn t requir us to purchas new product is greatli appreci,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work well these day,4.0,these are get better than when i first purchas them a few year ago it is still somewhat buggi when instal i have full wifi coverag on my hous and it still took about ten tri to get it to connect to my router thi light switch seem to work more reliabl than their plug outlet switch it is somewhat of an invest though sinc you decid which brand you want and ultim are stuck with it if you are a first time buyer i would recommend do your research befor commit to ani one brand,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
just what i want,5.0,we ve had thi for about a month a co worker recommend it it wasn t hard to instal the first hookup went just fine i don t realli care about control the light remot but i did want to program the outdoor light to go on at sunset and turn off around bedtim thi work just great veri happi we did lose our home router and when we got a new router we inadvert chang the wireless password it took a bit of an effort to re set it for the new system but we eventu got there it s just wonder to have the light go on and off as it should,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
the instruct were clear and easi to follow,4.0,setup of the dimmer wa exactli as expect the instruct were clear and easi to follow the onli grip i have is that the dimmer doe not directli integr with alexa echo like the smart plug or the regular switch to use the dimmer with alexa echo you have to connect it via the wemo skill which work but it s a littl slower less respons then direct integr sometim it can take 10 second for alexa to turn my light on sinc it ha to first connect via the app i can t understand whi alexa can t connect directli to thi switch as alexa can still onli turn it on or off it cannot control the dim function or anyth beyond a simpl on off,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
wemo work well but not for unsupervis locat,2.0,i have been use wemo extens in my primari home and have found them to be quit reliabl between switch and plug i am current use 7 unit i want to use them in my vacat home but wa disappoint that the wemo app onli allow one locat to monitor so i monitor one home on my iphon and the other home is monitor on my ipad it would be help if their app alllow the monitor of two or more differ locat mayb somebodi can help make me smarter here also a recent thunderstorm and result power failur made the two wemo mini smart plug complet unrespons i had to manual reset them and delet and reinstal the app to get them go again so i couldn t recommend them for remot locat where you can t perform ani mainten in the event of a power failur,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
hardwar is great the app need some work,4.0,the new small form factor of thi unit is great as it doesn t hog both the socket on the outlet you can fit two next to each other easili it look much slicker too the onli down side is the wemo app as it doesn t allow you to group switch togeth to turn them all on or off at onc almost all of my switch are for light in cabinet on desk and in display and i d like to shut them all off with onc tap without have to resort to ittt or alexa,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great product,5.0,thi is a great product it allow me to control light fan anyth connect to a light switch the app is veri reliabl and the abil to set on and off timer is fantast i use these for my outsid light and for insid light that i want to have come on and turn off certain time of the day instal wa easi just rememb that you cannot use these with light that have more than one light switch inlin on the circuit for the same light,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
devic die,1.0,i wa tri to monitor the power consumpt of my fridg standard size kitchen fridg 120v 15a in complianc with the max output list on the devic 120v 15a it work for a while until one day i hear a pop and the devic complet die i contact support and they say the devic can onli provid 1800w and your fridg consum more than that but no where on the devic doe it say the maximum wattag rate thi wa veri mislead support say sorri we can t help you becaus the power consumpt exce the maximum on the devic but no where on the devic doe it even list that you have to dig it up on some support websit to actual know piec of garbag liter,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great product,5.0,i instal one of these inlin to the manual switch on my evapor cooler i leav the manual switch on pump low and now i can turn the cooler on with my phone when i head out of the offic by the time i get home the hous is cool and i didn t have to wast electr water all day to make it so make tech work for me babi make sure you sort the review by most recent anyth with firmwar is depend on revis made by the compani and thi is no except i ve been use thi product for a month now easi to instal easi to manag but pleas do be patient dure setup the initi firmwar updat and connect process can take some time just be prepar to hit go and then put your phone down for awhil,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
pretti happi,4.0,over we like thi product new design is great allow to use both plug we use our with an extens cord so 3 thing can be cut off or on use thi plug they re also be use in my daughter s room on the second floor router on the first floor now i don t worri about her hot hair tool be left on all day set up wa a littl bit of a pain for one of the two i bought also there wa a long updat someth that took one plug down for a while but manuel oper wa still possibl,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
not as good as i had hope bit still veri good,4.0,i bought thi becaus i wa want to use a switch wemo wall switch to control the wemo plug for a lamp similar to a switch outlet without have to rewir anyth thi can be done but with one small problem as far as i can tell the onli way to do it is with the special command so now i have to hold the switch down for 3 second to get the light to go on off thi is a step in the right direct but not what i m want other then that it work great i ve own and gotten rid of the samsung smart thing and the phillip hue bulb becaus of connect issu my wemo stuff ha work like a champ sinc i ve had it which ha been a bit over a year now,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
caveat emptor,5.0,thi devic doe not use zigbe or z wave rf it is a wifi devic control through your home router it doe not integr with a samsung smartth hub not that there s anyth wrong with that but if you are look for in integr system thi devic would oper independ of the smartth hub control i had to exchang mine for the samsung smart plug five star becaus my own lack of care due dilig should not besmirch the product,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
weneedmo smart plug,5.0,i have had the wemo mini for 4 day now initi upon order the product i had some deliveri issu but amazon handl the issu promptli and without repercuss on my part i have pair the wemo with my echo dot here are my thought thu far on thi product 1 easi set up 2 pair with dot wa easi 3 my father ha a smart plug but hi is a bit bulkier i like the slender design of the wemo mini 4 so far the mini is veri respons to remot instruct manual via phone 5 the echo dot will misunderstand on occass but the mini respond immedi with dot understand my voic with that be said i do have one neg review but thi doe not reflect the mini itself 1 although the set up wa easi i also had the prior experi with set up my father s smart plug belkin took a minimalist approach to their instruct packet and do not provid specif to an individu who ha no prior experi to a plug like thi they may have troubl dure set up i will updat after further use,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great devic easi control good intro to smart home tech,4.0,i order thi origin to experi with smart home function in my apart and have been use it a few day now set up is veri simpl with the wemo app as well as devic control i like to use the schedul function along with my alarm to help wake me up by turn on my light in the morn i current use thi to control my bedroom lamp howev the outlet is connect to a standard light switch which mean if i turn off my light with the physic switch without use the app then the wemo will not have power small oversight on my part i have to commit to use the app to turn off my light if you are think of get thi devic to control light alreadi connect to a light switch i think a more conveni devic would be the wemo light switch wi fi enabl work with amazon alexa which replac your standard light switch and allow you to manual use the light switch or control from the app,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
delet and reinstal the wemo app still no good too bad it is such a pain in,2.0,i had to buy an extens for my modem router for it to pick up the signal which i guess is my issu due to the locat in the detach garag but the wemo switch lost connect and then doesn t work plenti of signal with the extend i cannot get it to reconnect after numer tri my phone wi fi recogn it but wemo will not reconnect to the app have check instruct that came with it poor and went on line for help delet and reinstal the wemo app still no good too bad it is such a pain in the would be nice to have someth that work simpli from the get go,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
my thought on belkin light switch,4.0,i love love love my belkin light switch let me start off by say i use the app way more i use the light switch i have 2 one for my porch light and one for my dine room i plan on buy more i find my self away from the hous forget to turn on my light switch i grab my phone and simpli turn on my switch and if i m away from the hous long period of time and it get light out i simpli turn off the porch light by my cell phone i wa go to just give 3 star s due to the fact thi devic can not be hook up on light control by two switch and the price be a bit high but all in all i love thi devic note to belkin you should make true wall plug and make switch abl to control light on duel switch and lower your price a bit i almost did not buy due to the million compani s out here with the same featur at lower price but thi is a must have for porch basement garag up stair and room light i m not sure if the auto light function realli work for dust to dawn light did not work for me but other than that great product,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
smart home here i come,5.0,the plug itself wa pretti easi to set up i did have to go through the procedur twice but that s all of three step so no biggi the result are great thi is my first foray into smart home territori and i think i m hook i ll probabl end up get a bunch of these and control them all mostli through alexa the wemo app is use if alexa somehow mess up as it did in my case somehow think i had multipl devic connect even though i veri clearli had onli one in the app,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
oh alexa,5.0,i don t need to climb the stair to the attic anymor i ll let alexa go up the stair alexa turn on the attic fan setup wa a cinch sinc i alreadi have anoth wemo plug if you are instal the smart plug in an awkward spot isn t that whi you bought it have the instruct and your cellphon app alreadi instal with you so you can complet the setup and confirm that thing will turn on and off i wa abl to confirm that everyth work perfectli befor i went back downstair,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
perfect control for outsid light,4.0,i learn of thi product from my brother in law who ha two of these unit control hi outsid light i purchas one for myself to control my outsid light and it ha been work great the instal wa a littl tricki tri to get thi switch into a tight fit electr box but wa abl to do some trim and get it to fit next to two other light switch setup wa easi and after a littl tweak with the io app the setup wa complet and i am satisfi not sure what happen when you lose wifi signal to thi unit but i guess i will find out when that happen not sure whi there are so mani neg review about thi product but i am veri satisfi with how it work and the eas of setup,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
awesom product,5.0,i bought one of these to tri on prime day and i love it i have a plug in lamp that hang from the ceil in the corner behind my couch it wa veri hard to get to the switch to turn it on and off but it look great and i need the light there i use the wemo plug and integr it with alexa awesom not to mention my 5 year old love talk to alexa and have her turn the light on and off i actual end up buy two more that were deliv today i m also go to use them when i am not home at night to turn light on and off just to make it look like someon is home even if they aren t my onli complaint is that the direct were not veri clear for the setup it tell you top open set but it want you to open your phone set not the app set one i googl and figur it out it wa veri simpl,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
not depend enough to keep replac with differ tech,2.0,instal wa fairli easi if you understand basic electr work howev did not sync well with belkin s wemo app attempt to do factori reset which i had to discov onlin 3 time but it didn t take purchas and instal samsung smartth hub think that would help suddenli wemo app discov it and i could even sync with the amazon echo work wonder for 18 hour then neither the wemo app nor the samsung hub nor the echo could detect it uninstal it replac it with a ge 12727 z wave wireless light control smart toggl switch white flawless and detect immedi by their app now i can control light with the smartth app and the echo problem solv i have move on from wemo but your mileag may vari,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
awesom devic for someon want to autom light,5.0,love thi light switch wa pretti easi to set up took me about 20 25 minut but i ve never wire anyth befor so i took my time program thi devic took about 30 second and i wa up and run i had previou wemo product so all i had to do wa add it to my current profil thi switch now control my outdoor light at my hous i have it program to turn on 15 minut befor sunset and run for 4 hour befor turn itself off thi devic connect to your home wifi and check to see what time the sunset everi day thi is such an awesom product for the money i would recommend it to everyon,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work great,5.0,i purchas and instal thi for a famili member and it is work great thi wa a perfect solut for the back porch where we could turn on the light prior to get in and out of the car so that our path to the door would be lit also the instal wa extrem simpl i especi like the fact that i did not have to know which wire wa the load wire or line wire as i could hook up either wire to either one of the black wire on the light switch i know some other smart switch requir you to differenti them in order for the switch to work correctli and that can be a bit of a hassl if you don t have the right tool and a mess of wire behind the wall plate i also did not have an issu with the firmwar updat or renam the devic like some other here so i at thi point i would definit recommend thi product,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
good stuff,5.0,decid to go with the wemo switch becaus there is a real lack of option in the smart home market thi switch ha treat me right so far and i have no complaint the instal wa easi took about 20 minut make sure you have a flashlight and i can now control thi with my echo dot which is awesom you can control through your phone echo or just push the switch button good product,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
wow,5.0,wow they made thi even better i can t believ it i love it we actual have 14 wemo devic we have the plug and the switch thi new switch wa just so easi to set up i did it in about 4 minut and i m in my mid 60 s between use my phone to turn light on and off when away and get the heater in my offic warm it up while i m still in the shower at home and use my echo to turn the light off at night from my warm cozi bed i don t know how i ever did without them,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
awesom idea aw app,3.0,initi setup is pain a smartphon is requir for initi setup but that is somewhat expect the switch will creat it own wifi network that you connect to with an ssid with someth like wemo in it so it isn t hard to find a note that android marshmallow 6 month old at time of write thi is support but doesn t work each time i tri to open the wemo app on my phone stock android marshmallow nexu 5x no root and connect to the devic it would fail and tell me to restart the app after do so and get the same error i restart my phone and tri again same problem i end up have to pull out one of my older phone from the junk drawer android jellybean cyanogenmod galaxi nexu root charg it up instal the app and then attempt to connect luckili thi work but it seem like the averag person may not have the abil to grab anoth phone just to get thi work after connect to the devic and then give it the set to connect to my home network i wa abl to connect with my origin nexu 5x run marshmallow and everyth ha been fine sinc the ui for the app is aw and not intuit set up rule seem odd sinc you don t do it by click on the devic and then tell it when to turn off and on but rather click rule in the bottom right corner creat a rule and then associ the rule with the devic as a develop of web applic thi seem like a major flaw in the design the app can seem a littl slow at startup even on new devic from the time i hit the icon to the time it is fulli load take about 9 second onc the initi setup wa complet thi switch ha been great i have use it for the veri basic use of turn on my porch light at sunset and off at dawn noth fanci it doe that beauti and i can even toggl the light via the internet on my nexu 5x with a minim delay when connect to my home network it is nearli instantan take less than a second when i am not at home or on lte it take anywher from 2 second to 10 second to trigger sinc i don t normal use the app to turn on my porch light dure the day thi doesn t bother me in the slightest but i can see how thi might bother some peopl i will note that the switch click audibl when turn on and off either by press the button via the app and via rule it s loud enough to hear but not obtrus conclus i would recommend thi light switch to peopl who are a bit more tech savvi or at least will to fumbl around in the wemo app for a while befor get thi switch to work setup is a nightmar and seem to have some issu fundament with the android app io not test onc you get past that thi is a great product that i m realli glad i have i have had thi instal in two place we move and ha work for now for about 10 month pro set it and forget it design veri pretti come with no screw facepl but onli if it is the onli switch sunset sunris rule for turn off and on access via internet through mobil app con setup is pain at best app is somewhat slow set up rule in app is not intu,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
thi light switch work great i could turn it on and off remot,2.0,for a few month thi light switch work great i could turn it on and off remot it wa tie to ifttt event as well as sunris sunset the most recent firmwar updat and or app updat ha complet brick the light switch i ve follow the factori reset guidelin over and over and over tri to precis nail 1 second for the restart and 5 second for reset use a flat head screwdriv so that noth els happen to get press inadvert no dice ye it still turn on and off the light but i could get a switch for 2 that doe that i d happili return thi for one that may work but at thi point i ve lost a tremend amount of faith in wemo belkin and their product great idea absolut miser implement would have given thi one star but when it work it wa fantast now that it seem to be fulli brick after less than 9 month of use i m livid who do i send thi dead switch to so that they can replac it with one that actual work as expect,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
wemo mini great beginn level devic for home autom,5.0,order two wemo mini to control two classic mushroom lamp in the bedroom setup wa a breez even though thi locat wa the farthest from my old router i set it up to and link it to my googl home bedroom speaker so i can turn on and off either light independ of the other or turn them both on and off togeth i am realli pleas with how well thi arrang work use onli my voic to oper the lamp have recent transit to a mesh network with googl wifi and the smart plug are oper well on the mesh network look forward to expand my home network with more wemo devic,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
good in theori but softwar is clunki,3.0,i got thi to help us turn the fan on the dresser on or off in the middl of the night it work great onc i stumbl through the clunki setup the softwar isn t the best unfortun it wa such a pain in the butt to instal reinstal after i chang wifi set up at home that i want to throw it out the window even follow the direct exactli you can t just copi and past the info for your wifi into it then i made the mistak of updat the firmwar it never could get it download all the way and then it no longer work after that i tri to do the setup again to no avail i gave up and order a differ plug i m veri tech app savvi and thi shouldn t be that difficult to do,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
one wemo is not enough they are too conveni cost effect and easi to use,5.0,within a week of buy my first wemo switch on amazon i went to local retail and bought two more what s not to love about the eas of setup conveni of use and afford if you can plug it in you can control it from your smart phone i ve creat multipl schedul for one switch am pm weekday and weekend so that a tabl lamp goe on and off when i desir tri set that up on a tradit timmer with the one inch screen and multipl menu i ve alreadi recommend wemo switch to famili and friend and plan to give them as birthday gift or stock stuffer imagin control a christma tree or light come the holiday season my next project is to control my tv compon and dvr power them off when not in use or record in order to cut down on phantom power use i suspect the save from that one plug alon may quickli cover the cost of the swich i ve purchas thu far you owe it to yourself to tri a wemo on amazon but fair warn one is not enough,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
but is invalu in an applic like mine where the dimmer switch is out of,4.0,setup wa incred simpl if you re compet with basic electr wire thi is a veri expens switch but is invalu in an applic like mine where the dimmer switch is out of the way my wife and i went month in between make use of a pair of light abov our kitchen peninsula becaus the switch wa in an awkward locat set thi up on a schedul along with a night mode made the light feel like a new addit to our kitchen throw in the voic command skill on the alexa app made it even better the onli knock i have on thi is that it doe not support 3 way switch obvious that is a technic complic but it is one that you would expect belkin to have address on an 80 light switch,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work great,5.0,you need all three wire in the switch box power neutral and ground to make it work took me longer to figur out whi could not configur it initi the name of the wifi router must not contain ani special symbol charact r it will just not connect,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
veri flaki,3.0,bought 3 of these from amazon 3 month ago first thing i don t like is no web browser app for them so can t get to them via my pc second is the softwar is veri flaki when i first got these the away mode rule tell them to turn on and off intermitt dure a period of time work fine as well as the abil to enabl disabl rule after a few week and a softwar upgrad to the app the away mode would not work when i turn it on for a switch and i could no longer get the rule to enabl disabl as they should in the past coupl of week i tri the away mode again and it work just tri disabl a coupl of rule and the first one i tri disabl ok all other attempt after that did not work check their commun web site and lot of these kind of problem post if you re not do ani rule base stuff have them turn on and off at certain time or do the away mode thing they may not be too bad but the rule wa a big part of whi i bought them,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
in love with these switch,5.0,i have 0 background in electr work and i did thi in 10min shut off power to outlet unhook old switch hook wemo wire to exist wire with wire cap screw back in open app and use thi switch work great the app is user friendli thi switch will not work on a light that is control by two switch that are in separ locat like the hall light control by a switch at opposit end of the hall the switch doe work with my ceil fan light in my great room and bedroom mix in with the tasker app i have it set so when i hit the gpc coordin at the end of my driveway tasker turn on my garag light live room and hall light i get into bed turn off the light with the wemo app,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
absolut awesom doesn t work with appl siri,4.0,love my wemo plug and light switch and bulb can set and forget with sunris sunset or other time or just tell amazon alexa to turn thing on and off one star less becaus it doe not work with appl and siri if it did thi would easili be five star easi to set up and use although i have not set up for my parent who are more than a thousand mile away becaus if there wa ever a problem they would be unabl to figur it out,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
work well,5.0,i wa somewhat concern when i read feedback from sever peopl that said they had problem use thi product with appl s airplay as we use airplay quit extens i have not encount ani neg issu with airplay and all three switch work beauti the setup instruct were superior and includ a use instal video i like the fact that an addit hub wa not requir to make these work we use a linksi ea6500 dual band router and airplay mostli use the 5g and our cabl modem speed are 15 30 mb download and 1 5 3 0 mb upload addit i wa concern that the switch might interfer with my skybel doorbel also on 2 4g also no issu note i have own these switch for about two week and have not encount ani problem whatsoev,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
great remot wifi devic for light fan etc,5.0,i order 1 of these to start look at option to replac my exist xfiniti home servic hous alarm and remot light which is cost me over 60 a month i wa a littl skeptic but found thi easi to set up and instal it work realli well not onli with my light but fan and other electron as well i end up order 4 more to place around the hous on differ light and fan for the summer definitley recommend,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
thi is an amaz devic now i can say,5.0,thi is an amaz devic now i can say wemo on or wemo off and it turn on or off whatev i have plug into the devic better yet i can also turn it on or off remot as long as i can connect to the internet or get a cell phone signal doesn t get ani better than thi and the wemo wa super easi to set up as long as you are connect to the same network as the wemo oh ye i should mention that belkin the compani that make wemo ha fantast support,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
awesom light switch,5.0,awesom product i purchas one of these to put on my front porch light i want a switch that would run on a standard dusk to dawn set while also be wifi control thi switch is perfect it work flawlessli look good wa super easi to instal and is programm with the click of a button i wa abl to swap out my exist standard light switch to thi in approxim 7 minut includ the time connect it to my home network i have sinc purchas 4 more to be abl to control everi exterior light in my hous my hous wa built in 1966 and ha the requir white wire need for the wifi power draw it is import that you have thi wire as the product will not work without it some older home do not have thi extra wire so make sure your home ha thi befor you buy wemo s websit ha some instal video and tip that were veri help i highli recommend thi product,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
devic from anywher you can get mobil signal easi setup can set timer to turn off multipl,5.0,can turn on off devic from anywher you can get mobil signal easi setup can set timer to turn off multipl devic less bulki than compar switch can use button to turn on off no web applic can t group wemo devic to turn on of group of wemo devic on button press can with timer take a few second to recogn devic connect to wemo switch,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
gave my dumb speaker some intellig,5.0,i pick up the wemo smart plug to bridg an echo dot and a custom built speaker i have in one room the speaker is built into an old 50 era suitcas so i want to give it a littl smidg of intellig via the dot the smart plug took sever fail attempt to get connect to my network but outsid of that it s been exactli what i want i can now have the dot activ the speaker then play whatev content i want through it perfect,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
easi setup great wifi respons,4.0,i purchas the wemo light switch becaus it is a belkin product and i ve had good experi previous i wa happi to find that the packag doubl as instal instruct i wa abl to follow the instruct and instal my light switch in about 10 minut after i shut down and verifi no power to the switch which is also explain in the instruct i have been abl to use it with my wemo app and alexa the switch respond well to both the onli problem i had wa with the switch plate cover there were two littl tab around the open that prevent it from set on the switch properli i cut them off with scissor and it snap right into place,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
wemo is no go,2.0,i bought the wemo mini smart plug becaus it wa compat with my alexa echo for some reason i could not sync get with the alexa i had to sync it on my android phone in order to turn the light on a certain lamp it work for about two week and then it just stop work even though i tri to sync it on my phone and alexa are again it doe not work it might not be the wemo it might be me sinc i am technolog challeng but i read the instruct care i did exactli what they said i am not a stupid person and it still doesn t work so it is sit in the box also the instruct aren t easi to follow,"Wemo Mini Smart Plug, Wi-Fi Enabled, Works with Amazon Alexa and Google Assistant"
