Header,Rating,Review,Product
Fantastic wireless wall outlet switch,5.0 ,"Fantastic wireless wifi wall outlet switch. Using it to control lamps in the great room. Setup was easy and the iPhone app is simple to use and effective from wherever you have an internet connection. Can set scenes, on and off according to sunset and sunrise, or by fixed times. App lets you override to turn on and off when you want. Excellent device for remote control of whatever is plugged in from wherever you are. I am ready to buy another! I do not have Amazon Echo, so cannot comment there.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Easy automation, and works with Alexa!",5.0 ,"Love this device - the app easily controls and schedules with it, and I also use it with Amazon Echo for complete automation. The plain convenience is worth it, but having it put the light on before we come home and being able to shut it off after you exit the room (from anywhere one of the Amazon Echos in the house are located) is really cool. Setup was flawless and programming is easy as is linking it with Alexa. Biggest advantage is - no hub required. It's an awesome little device!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Yaasssssssss 10/10.,5.0 ,Gah this thing is so amazing! I have white Christmas lights that wrap around my ladder leading up to my loft and it was a pain in the butt to keep having to reach under the ladder to plug in the lights whenever I wanted them on. After ordering the Smart Plug it's super easy turn on and off! I love being able to control the lights when I'm not home. It's super convenient to save electricity when you're not home but have the ability to flick them on to make sure you arrive to a well lit home. Setup was super easy and literally took less than 5 minutes. The app is really intuitive and allows you to name and give an image to everything you've got plugged into a smart hub. It even allows you to upload your own pictures. I currently only have one smart plug but I definitely am going to be purchasing more!,"TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
It works for me!,5.0 ,"It was easy to set up the WiFi. However, it took me a little long to make it work with Amazon Echo because the enclosed generic instruction was not applicable in my case. I tried Youtube videos but couldn't find anything that worked for me either. I finally called TP-Link customer support and was able to make it work. And that was just with the first device. I bought the 2nd one and had no issue with the set-up at all. There are a couple different popular brand for smart plugs that work with Amazon Echo, I used the WEMO as well, but switched to TP-LINK for the lower cost.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
and they work great. Can be a little finiky to setup,5.0 ,"We use these on a couple of the lamps in our apartment, and they work great. Can be a little finiky to setup, but using these paired with an Echo Dot they are amazing. When on vacation it is nice to be able to program them to come on at different times to help simulate someone being home and turning on the lights.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Decent product for the money,5.0 ,"i had some issues with install i think because it needed a firmware update, since the initial start up i've had no new issues. I've connected this to the Echo Dot and have been using it daily for about a month. I tried another competitor but have been having lots of connectivity issues with their product so at this time i believe I'll be purchasing more of these! just need it to mainstream further so the price point can come down to a manageable amount to upgrade the house!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Great WiFi switch,5.0 ,"Very nice, easy to use Wi-Fi switch. Software (KASA) is free and allows remote control anywhere you have internet access I like that it also randomizes on/off times when in vacation mode.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Least expensive way to control your devices from anywhere!,5.0 ,"I now own 9 of these! They are so easy to setup and they work with Amazon Echo! They work flawlessly. They have built in schedule timers that you can set for Sunset or Sunrise or just any group of ON-OFF times on any day(s) you choose! They even have a random ""Vacation"" setting that you can use when your are on vacation to make your home looked lived in. With the free App, you can control all of your devices from anywhere from your tablet or smart phone! The only down side is that it's size takes up both outlets. I have worked around this buy purchasing one foot extension cables.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
If your wifi goes down it will not re-connect without unplugging the device and plugging it back in.,2.0 ,"Great when it works. If your wifi goes down it will not re-connect without unplugging the device and plugging it back in. So every single time the power blinks I have to do this or anything else. The Wi-Fi is up, if it was programmed to keep trying every so often it would be fine, but nope.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Included Instructions are only partially correct . . .,4.0 ,"I love the way these switches work with my new Amazon Dots. I would have given them five starts if they had been simpler to set up. The first day I worked several hours on trying to set these switches up I was following the instructions that came in the boxes. At one point you are supposed to check a box to make them work remote control. I never did figure out how to do that and just skipped it. After another two hours of work on another day and using instructions I found compliments of Google I was finally able to set up these switches! Come on, now. Does it really have to be as complicated as your included instructions made it out to be?","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Took a little bit to get it figured out (even ...,5.0 ,"Took a little bit to get it figured out (even with my technical know-how). Registered for the Kasa service, but it did not function. I then realized that all I had to do was sign out of my account on the app, then sign back in. It has been working flawlessly now while being used with my Echo Dots.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
However I have found that putting the smart plug on a table lamp that is frequently turned ...,5.0 ,"The device, software app and Alexa integration all work perfectly. However I have found that putting the smart plug on a table lamp that is frequently turned on and off by hand can be problematic. If you have tuned the lamp off at switch on the lamp it will of course not come on when the smart plug tries to turn it on. The reverse is true if the smart plug has turned it off and you try to turn it on at the lamp. This forces you to control the lamp 100% through the app or through Alexa or bend down to the smart plug to push the manual switch which is not always convenient. As a result I have decided it is best applied to a lamp or device that you would not normally turn on by hand. I have order the version that takes the place of a wall switch and am waiting to see how that works. I believe it will solve my problem","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
I love the smart wall switches,4.0 ,"I love the smart wall switches, have two of them. One for the porch/front lights, and one dedicated to my Christmas lights. I decided to add this smart plug to the Christmas tree in my front window as well. The smart plug works great, easy setup from linking to my home network to setting up the schedule. The one issue I have with it is it takes up two wall outlets. See the metal prongs that go into the wall outlet are towards the bottom of the smart plug, easy enough. However the housing of the smart plug is too large near the bottom to allow a normal sized electrical cord to be plugged into the other wall outlet. Looks to be less than 1/4"" of material that likely could have been elementary during the design/manufacturing process.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Tp-link smartplug,5.0 ,"Received tp-link smart plug. Plugged it into outlet and put kasa app on my Samsung tab a tablet. Registered into the kasa site with e-mail address and entered a new password. When into site I gave a special name to the smart plug and entered my wifi code. Took all of three minutes. With the plug now working on my wifi network I am able to turn the plug, on and off schedule auto on and off times, and even dim a lite. The lamp I plugged into this device goes off and on instantly. No lag time. The Kara app is very simple to use. I have had no wifi connection problems.I have this hooked up to a time warner Internet using a arris surfboard modem and a netgear router. This product and app way better then expected. This plug and app is highly recomended . The plug per the box is also ul approved. Great job tp-link!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Only works on a 2.4ghz wireless connection,3.0 ,"This device stopped working two months after purchase. I tried all the directed steps including a full factory reset and it still does not work. update 06/27/16. I finally got it to work again. My router puts out two types of wireless connections, 2.4ghz and 5.0ghz. I changed the connection on my smartphone to 2.4ghz and I was able to complete a new setup on the Kasa app after I reset the device.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Good product when it stays connected,4.0 ,"I purchased 2 switches and 4 plugins, they all work but every 1-2 days 1 switch and 1 plugin need to be reset because they loose connection and these 2 are the closest to the router. so I do not understand why only 2 are loosing connection. I would recommend these even with these issues.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Great plug, and great price.",5.0 ,"Like all TP-Kink products that I have purchased, this plug works great. It is simple to set up by just downloading the KASA app. Once you have it synced to the app, getting it to work with my Echo dot was a cinch. The price isn't too bad either compared to other plugs that are much more expensive. If there is a negative to this plug is that it is bulky, but I knew that when purchasing and it does not bother me.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
50% frustrated!!,3.0 ,"I have mixed feelings about this smart plug. When I initially programmed them they worked fine. Gradually, one became disabled and then the other. I moved them around the house until I finally got them both to stay on. At this time, I am 700 miles from home and only one plug is working while the other promotes ""remote control disabled."" I will not be returning home for 4 months thus the purpose of the ""smart plugs"" is partially neutralized! Frustrating!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Mini Leaves Other Outlet Open. Functions perfectly.,5.0 ,"UPDATED MINI REVIEW 1/12/17 After being pleased with the performance of the original smart plug but frustrated that it covered my other outlet, I purchased the Mini as soon as it was released. This product is exactly what I was hoping for. Instant and easy setup, flexible scheduling, remote access from outside the house, and IT TRULY LEAVES THE OTHER OUTLET OPEN. Best option for a smart plug without a hub. [Original Post About Large Plug] This product and the app work perfectly. I would have given it 5 stars if it didn't block the outlet beneath. That's a true fault here and this should be redesigned. It paired easily with my network. And I can control it through the app on an iPhone without any problems. The app allows for easy scheduling on individual days and also for a timer that will enable/disable based on a countdown.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
I have install this smart plug 3 times,3.0 ,"May not be a fair star rating, I have install this smart plug 3 times, each time after a couple of hours it has hosed out my WiFi. Had to go through the process to reset my WiFi. Haven't felt like I want to try it again. In fairness, I had similar issues with the WeMO device as well.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Remote Boot,5.0 ,"I have several of these devices used to boot several different electronic devices. Two are connected to computers that I boot remotely by first configuring their BIOS to boot after power loss - no problem, just turn off the power remotely and then back on and the computer boots. Another is attached to a cable TV tuner that occasionally needs to be rebooted, again turn off power and back on. All have worked reliably since installation.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Kinda painful as I am using this for my fish tank ...,3.0 ,Always looses connection to wifi and will just turn off and on until I unplug it or somehow get it connected again. Kinda painful as I am using this for my fish tank light. A mechanical timer would be better for that.,"TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Works extremely well with my Amazon Echo,5.0 ,"They did have one server issue where it wasn't connecting to Alexa but only lasted a couple hours but still worked with my phone app. I am surprised how well it works with Alexa, maybe it's a bit more on the high quality of the sound pick up of the speaker, but really happy with this.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
First you must understand this only works with Kasa App ...,5.0 ,"First you must understand this only works with Kasa App, Does not work with just Echo. I do not own smartphone, you do not have too, just have a friend who has one come to your house as they have to open Kasa account with your E-mail addy, sign on with a password you will remember, sign into your wireless network (2.4) after they have logon just follow instructions on their smartphone, have them turn remote control on, Have them save and logout. In about 2 hours you will receive a link in your E-mail to confirm, remember when friend logon to Kasa they used your E-mail address. Once you verify by clicking on link sent sent to you, open Echo Add on your computer, under smarthome navigate to TP-Link, use your e-mail and password to logon, Password you used to create Kasa account, I just create group, called it lamp, done. I just tell alexa when to turn off/on or you set up schedule.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Pretty good. Not 100% reliable.,3.0 ,"Works okay most of the time. Maybe one time out of 12, Alexa will say ""Device lights is not responding."" Sometimes just retrying the command works. Sometimes I need to unplug the device and then plug it back. and it's a bit thick and clunky. But having the lights voice activated via Alexa is great. If I couldn't find something better, I would buy it again.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Such a convenient and useful gadget with Amazon Echo,5.0 ,"I am spoiled with 3 of these. I have one in the bedroom, one in the living and one in the dining. I controlled them with two Alexa devices (one of them is the echo dot and the other is regular echo devices). And they work very well with both of them. With the Kaza app, I can turn on the lights at a scheduled time and I can turn on the lights before walking into the room. I control all of them via voice. I also group them in Alexa to a Home group and turn all of them on and off simultaneously. I love it so much that I just bought one for the office. The setup is pretty easy and I got all of them up and running in less than 15 minutes. I really enjoy them but they are a little bulkier than the wemo but I ain't complaining since it's also $10 cheaper. I will update if the quality sucks. It comes with a 2 years warranty so we'll see....","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
This plug is perfect!!,5.0 ,"This plug is perfect!!! I use it for my window ac unit, turn it on 30 mins before i get home from work and my room is cool in the HOT summer. Has several functions, schedule features or remote turn on. LOVE LOVE LOVE it. Not to mention it connects to your wifi, no hub required PLUS hella cheaper than amazons set up.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Extremely convenient with the Echo!,5.0 ,"This pairs wonderfully with the amazon Echo! Setup takes just a few minutes. Download the Kasa app, it will walk you through the setup. We use this for some of our lights that are not easy to turn on/off and it's very convenient. We have this set up with a regular 3-outlet plug plugged into this smart plug, with some string lights and a lamp or seasonal lighting thing (it was a jack o lantern, now it's our Christmas tree lights) plugged into the 3-outlet plug. So we just say ""Alexa, turn on lights"" and the Echo turns on all the lights in our living room. So if you want to have a few lights turn on as a group, that's one inexpensive way to do it. You can also easily set up schedules and vacation mode from the Kasa app.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Great Amazing Plug.,5.0 ,"Great plug. I don't know if its my network or something else, but about 20% of the time, Alexa says it is not responding. Most times it will work after I ask a second time. It's just like having kids. Even with this small glitch, I love being able to speak and have my lights and AC go on and off. Amazing!!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
These Things are Awesome!!!,5.0 ,"I ordered two, one for my living room lamp and one for my bedroom lamp. In the evening, I ask Alexa to turn on my living room. When I am ready to go to bed, I ask Alexa to turn off the living room and turn on the bedroom. On my way home from work, I use my phone app to turn on the living room so that I can come home to a lighted house. When I am on vacation, I can turn the lights on from my vacation cabin, so everyone thinks I am home. When I am sleeping up stairs and hear that strange noise downstairs, I simply grab my phone and turn the lights on downstairs. These things have made me feel safer and more secure. They are sooooo simple to set up and connect to Alexa. If I had someone to wire my house, every switch would have one of these. Great job!!! Technology comes through in a great way.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Works great, just no ifttt channel yet",4.0 ,"Only reason I took off a star is because this doesn't have an ifttt channel, as of yet. I'm sure that will change though. For the techies, it's doable though Android and the tasker app, but those don't don't like to fiddle with apps and code, go with the WeMo switch if you're looking for ifttt. This does work with my Alexa, and works as advertised. You simply download the app and set a timer, done. This works great for my tomato plants, and I have one controlling a small space heater in my garage. Again, I'd love to automate everything with ifttt, if the temp drops to a certain degree outside, it would turn on the heater, but there are work around like i stated above. Nice little device for $25.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"I want more of them - "" turn on coffee"" is next",5.0 ,"Alexa and I learned to turn on and off light in one room. It's by the front door so I find it cool to say ""Alexa, light on"" when I walk into darkened house. I say Alexa but I want to say ""Albert."" The most difficult thing for my 64 year old brain to get was you must use smart PHONE for set up. Your phone won't be needed to use smart plug later on regular basis, just if you make changes. I kept interpreting smart phone as any mobile device like my tablet but could not find the app. When I switched to my smart phone I was able to quickly download app and follow simple steps to program. I've purchased and use the multiple packs of remote control plugs Amazon sells but voice command to Alexa is way better. The dogs are still a little freaked but I want the price to drop way down so I can afford more of them.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Four Stars,4.0 ,"Great product and easy to use! love this for our dog. we can set it up on a timer or just turn it on from anywhere to give our pup a little extra light if we ended up taking longer at the grocery store! highly recommend for a quick smart home addition. just wish it would work with ""apple home""","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Good basic wifi outlet with several drawbacks,2.0 ,"Works for off and on. Works good with Amazon dot without a hub. Unfortunately it basically makes the second outlet unusable and doesn't dim. The socket is loose enough that items plugged in can fall out. The device runs warm. I also need to unplug completely every couple of months and let it ""reset itself"" or something or it can't be found.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Work Great, Amazing Bargain",5.0 ,"These work great, and are an amazing bargain. I use the Kasa iPhone app, and also control it with my Echo. I was away for a week recently, and the Kasa scheduler worked perfectly, turning lights on and off to make the house look lived-in. I had no trouble configuring them, linking them to my wifi, to the iPhone or to the Echo. Every now and then they go on sale for around $20; they're a steal at that price. I plan to by more when the price drops again. I did *NOT* receive a discount; I paid full price for this product.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Works well!,5.0 ,"Purchased an Amazon Echo (Alexa) a few months ago. We had some lights we decided we wanted to be able to control through ""Alexa"" so we purchased this ""Smart Plug"". Took only a few minutes to download the app on my smart phone, hook the smart plug up to the house wifi and we were in business. Works great. Now to turn on the lights we just say ""Alexa, turn on kitchen lights""....and on them go! Of course you can turn them off as well by saying ""Alexa, turn off kitchen lights"". We also set a timer so if someone leaves them on, they will go off automatically after a time. This device works well for us and did exactly what we wanted it to do. I'm sure we'll be purchasing a few more as we discover new places to use them.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Happy customer; would love to see price drop,5.0 ,"Easy setup. I didn't read the manual. Just plugged it in. They mentioned which app to install on the box, so I did. The app was easy to use and it took me 2 minutes to fully setup. I tested the plug and it worked the first time. Then I connected it to my Google home app, again easy setup (another 30 seconds). I tried telling Google home to switch on the light, and again worked the first time. I'm a happy customer. I would like to see the price drop more. If it does, I'll probably order more. Happy with just one for now. Don't have to get up and switch off my bedroom light at night anymore.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
As Advertised,5.0 ,"This smart plug is exactly what I was looking for to replace my old mechanical light timer, which was beginning to make a humming noise. The smart plug is extremely easy to use and has features that I was not expecting. No pun intended, but it's light-years ahead of my old light timer.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Works with Alexa : Setup was a breeze!,5.0 ,"This worked very easily with my Amazon Alexa. Setup was easy on my Android phone. I bought two, the second one was installed in two minutes since the first install saved all the information. The app seems easy to use and you can also control the functions through that as well! I am enjoying controlling all my lights with Alexa and these easy to use Smart Plugs.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
GREAT HELP,5.0 ,"I'm mobility challenged, so I thought I would try this device. I set it up, but couldn't get it to work through Alexa at first. I called support and the pleasantly sounding woman in support assisted me. I'm not sure what the problem was, because I THOUGHT I did all that she directed me to do. Whatever the problem it worked and now I turn on lights by just speaking to Alexa or using my app on my phone. Now I just tell Alexa without going to the far side of the room in the dark just to light the room. Since proper installment, life got a little easier. I recommend this document to operate appliances etc., Especially those like me who can use an extra hand to operate various devices.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Life changing,5.0 ,I use it with echo dot Not only can you name it a very short name but you can call it anything you want. I recommend something short. You don't want to have to udder long sentences just to turn it on/off. Can use kasa app to instantly turn it on or off from anywhere.,"TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Easy enough to set up and get working with my ...,5.0 ,"Easy enough to set up and get working with my Amazon Echo. Has been reliable since day one, might have to order another.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
... going to go on record as saying that I love these things,5.0 ,"I'm going to go on record as saying that I love these things. I've now purchased three of them and set them all up operating lamps throughout the house on various schedules. It's reassuring to know that there's the appearance of activity at home when we're out. Also, the little kid in me loves turning the lamps on and of as if by magic! This is a great game to play with the kids - they sing a magic song and the lamps magically turn on by themselves. They're absolutely thrilled and never tire of it and if that's not worth $25, then what is? We went on a trip back to Europe recently and I used these to remotely turn the lamps on and off while over 4,000 miles from home. I didn't need to, because I'd set them up on a schedule, but it was fun and, well, why not?","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Love It,5.0 ,"Works perfectly with Alexa or can be used in the Kasa App on the phone. I really love this gadget. Its so convenient, whether you are home or away. Its nice that you can turn on your lamp before coming in the house at night. It will also be nice to use when out of town, to turn your lamps on & off at will. No more timers needed.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Bulky, but Beneficial",4.0 ,"I got this plug to work with my Amazon Echo. I like this plug, and it is moderately easy to set up and pair with the Echo. The app walks you through the entire set up, which definitely helps. My only real gripe with it is that it is rather large and bulky. I only uses one outlet, however it is so larger that it covers part of the second outlet. For example, I have mine attached to the top outlet and it covers half of the second outlet below it. Overall, I am satisfied with this product, but I wish it was not so bulky.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Connects the First Time, Every Time",5.0 ,"I use this with our Amazon Echo, and it's awesome! Before the Echo came out I tried a different wifi-enabled plug, and it took multiple tries to connect to it using the app, and sometimes it just wouldn't connect. This plug connects the first time, every time, whether through the Echo or through the Kasa smart phone app. Options in the app are very versatile, too, including settings for ""Away Mode"", scheduling, and timers.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Once past setup, they work fine.",5.0 ,"Setup using the IOS app on an iPad was a little troublesome. But, setup from an Android phone worked like a charm. Once connected, the IOS app worked fine. No issues linking to Alexa. Voice commands also work like a charm. I wish I had bought more plugs while they were on sale.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Best investment I ever made,5.0 ,"Love it! This was inexpensive and fairly easy to install (had a bit of a problem recognizing my WiFi network, but Customer Service at TP-Link immediately helped out). Hooked it up to Alexis, and it works like a charm. One of the best investments I have ever made.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Easy to use, and works with Alexa.",5.0 ,"After spending about a month trying to get an Insteon 3-way switch to work without success, purchased and installed ah HS200. TP-Link just works with zero hassles. As a bonus it works with Alexa. A minor issue is that it'd be comforting if the instructions said explicitly that the black wires are interchangeable.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Great devices with room for enhancements,4.0 ,"I love these! I'm giving it 4 stars for two main reasons. 1. If you create a sunset/sunrise schedule, it does not update with each day. I also could not get the sunset time to be consistent across my two outlets. 2. Not being able to turn all lights on/off with one action. Unless connected with Alexa, you must hit the power off icon for each outlet to control power for. I want to be able to ""turn off my house"" all at once. Ps. Being able to create a theme or setting would be cool, but just an enhancement.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Perfect for upstairs window AC,4.0 ,"I use this for my upstairs bedroom window AC. It integrated into my Alexa app easily and I was able to set it on a schedule so that it turns on a little before I go to bed every night. 5*'s would require it to be programmable with the house AC or a website temperature reading (IF temp >= 80 THEN turn on, etc).","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Reliable and easy to use,5.0 ,"I have two of these plugs and use them everyday with my Amazon Echo. They were easy to set up and, other than one time where one of them seemed to shut off and then on again very quickly, I've had no problems with connectivity. The app is also pretty easy to use when I want to control them from outside my house or without using Alexa. I've had the plugs for a few months now and I'm very happy with my purchase. I also just purchased one as a Christmas gift for my boyfriend's family (along with a Dot), so you can see that I think it works pretty well!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Super easy setup with the Amazon Echo,5.0 ,Super easy set up for remote use. I bought this for my light stand to use with the Echo. The Echo found the device with no issues. I also like the ability to set a schedule for when to turn on and off. ***Super important tip if you are setting it up with the Echo be sure to add the TP-link Skill in the Alexa app before trying to link the device.,"TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"One works great, the other lost its remote control capability",3.0 ,"One works great, the other lost its remote control capability, flashing some obscure error like ""could not bind to the device"". Even after a hard reset, renaming the device, uninstalling app etc, no dice. Big fan overall, just had quality issues with TP link routers in the past and now with this smart plug most recently. Hardware aside, the Kasa app works really well with instant on/off controls and easy scheduling options.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Easy to install and use,5.0 ,"This was so easy to set up and use with my Echo, and I am a non-technical person. I bought 3 to control my Christmas lights. The first one set up like a breeze. I had a little more trouble connecting my second one, but after the 4th retry it finally worked. The third one set up as easily as the first one. It is so convenient to turn on lights by voice command. Twp plugs are in the living room room and the second one is in the kitchen (I have a very small house), and I have no issues with connectivity so far. I watched a YouTube video of someone setting this up so I would know what to do (non-techies like me need all the help we can get). Don't know about longetivity yet, but I am very happy so far.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
TP-Link Smart Plug is a GO!,4.0 ,"My New TP-Link works great, but I was confused into thinking that this devise would also dim my lamp not just turn it on or off. It will however with the help of the app, is programmable for set times to come on and off, you can set several of these so it can come on and off several times in one evening. You can also control it via smart phone and push the button turning it on/off at anytime from anywhere you have a cell phone signal. It is very easy to connect once you download the free app and also very easy to connect to the Amazon Echo Dot, ""ALEXA"" will be happy to turn on and off your device at your verbal command! If this was also a dimming unit, it would be five stars.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Can take a while to configure if you have router Firewall settings very restrictive.,3.0 ,"Took awhile to figure out how to setup and configure with Alexa. Support actually made me return and get a replacement (thinking it was defective) Turns out it was router firewall. I turned off router's firewall temporarily and everything worked. Then started enabling until it did not. Culprit seems to be ""peer to peer application"". It needs to be ""allow"". Now tracking to track down specific application so only allow the exact one.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Great, just large",4.0 ,"Easy setup, paired with Alexa, and works without hiccups. My only reason for 4 stars is its size, which likely doesn't vary much from the industry, but it was kind of difficult to find a place for it since it juts out from the wall over an inch, and with the plug it becomes even more so. My other concern is that it can cover the other outlet, which is just poor design in my opinion -- reshape the design and let me utilize both outlets!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
