Header,Rating,Review,Product
Worked right out of the box,5.0 ,"Worked right out of the box. Followed the instructions and was able to get the switch installed and working. I intended to use this with Amazon's Echo and the only stumbling block I ran into was that I jumped the gun and tried to discover devices before adding the TP-Link Kasa skill to the Echo. In the Echo app: From the menu, go to Smart Home, then Get More Smart Home Skills. Search for Kasa or TP-Link and enable the TP Link Kasa skill. Enter the credentials you will have created from TP-Link. Then discover new devices and it should find the switch. FWIW, the TP-Link app has these instructions. Keep in mind that whatever you name the device in the TP-Link app will be what you can ask Alexa to turn on/off. If I named it Bob's Room, I can ask Alexa to turn on/off Bob's Room Light, Bob, Room, or Light (assuming no other devices share those words). Small note: if you want to rename you device (I didn't put light in the description initially), I found that I had to delete the device from the Echo and TP-Link app them re-add it, naming it what I wanted in the TP-Link app, then adding it back in the Echo app. If I just renamed it in the TP-Link app, for whatever reason it didn't update in the Echo app even if I deleted it then re-added it in the Echo app. All in all, it works great and it's great for those of us who argue on who has to turn out the lights at night. Now Alexa will do it for us!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Best in it's class,4.0 ,"The TP LINK HS100 is an excellent choice for a WiFi smart plug. Set up is easy with the KASA app and once you establish an account for remote control, adding additional plugs is a fast and simple. I especially like the icon selections avaliable to assign to the plugs along with unique names. The app works on both cellphones and tablets. Your phone/tablet and the smart plug must be configured with both on the same 2.4Ghz network, but once completed, the phone/tablet can be switched to an 11a or 11n network. This only works with remote control access or you are confined to ""local access"" under 11g only network. I recommend setting up multiple plugs on the same phone or tablet first, discovery and connection is quick and easy on the second device. I deducted a star for the bulkiness of the plug. I also have installed several units of the Power X WiFi Remote Smart Plug by Raynic Electronics, they are not as bulky and have a slimmer profile. You can control local or remote access with the TP LINK HS100, the Power X once configured is remote by default. When on remote you are server dependent and I have experienced server connection issues with both and had to manually control the on/off function of the plug. I recommend the TP LINK HS100 WiFi Remote Smart Plug as a starting point to creating a smart home, with or without the Amazon Echo and Alexa.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Great switch if you've got space in your electrical box for it,5.0 ,"Great switch. Easy to install, as long as your electrical box has a sufficiently large volume. The back of the TP switch takes up about as much space in the electrical box as a GFCI outlet. You also need space for four wire nuts within the electrical box, since the TP switch relies on 4 wire-wire connections (as explained in Amazon's product description page). The one odd thing is that unlike conventional switches that look similar and toggle up/down like a see-saw, the TP-Link switch's lower part always sticks out and acts like a push button. You push the lower end to click the switch on and you push the lower end to click the switch off. Even if you were expecting conventional see-saw action, it would work fine: when you look at the switch and see the bottom part sticking out from the rest of the switch, that's what you'll naturally think to push. The WiFi connection was very easy to set up, and my metal electrical box did not interfere with the WIFI signal. The only thing missing is IFTTT (if this then that) support. TP-Link, get with it.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Works well so far, setup was a pain...",4.0 ,"This has been working well so far, and since it's able to interface it with both Alexa and IFTTT, it's extremely flexible to automate! I do wish it came with an Ethernet port to set it up though, because for me, the wireless setup was very frustrating! In order to supply your router's credentials to this outlet, setup requires you to connect a wireless device to a temporary Wi-Fi network with the plug. Doesn't sound too difficult, but it took me several dozen attempts to successfully connect to the outlet! After a failed connection, you're given the option to ""set up manually"", which consists of manually switching your network to the one supplied by the outlet. However, my connection kept telling me that I was in fact connected to the device, with no internet connectivity. Great, I wouldn't expect internet, but if I'm connected, why does the setup keep telling me that I'm not connected. The setup also helpfully states that maybe you should try again while being closer to the outlet. I literally had my phone resting on the device! So, I tried various outlets throughout my home in case I just happened to be trying to set it up in a wireless black hole, but to no avail. The only other wireless device that I have that I could use to set it up is a Kindle Fire tablet. Unfortunately, for some reason, the TP-Link Kasa app, that is used to setup and control the device, doesn't exist on the Amazon marketplace... Just when I reached my limit after dozens of setup attempts and was going to box the outlet back up and return it, it finally allowed me to input my router's credentials and connect it to my home network! Since attaching to my network, I've had no issues whatsoever with the outlet! So while I like the device itself, and it works great, I'm subtracting a star because the setup was beyond frustrating... If this device worked well, I was planning on purchasing some more. At this point, I don't know if I'll do that because while I'm satisfied by the way the outlet is working, I'm literally dreading trying to set another one up.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Great So Far!,5.0 ,"I finally pulled the trigger this Prime Day and bought three of these TP Link Wi-Fi switchable plugs while on super sale. One controls two lights in my living room which I have linked to my Amazon Alexa account. A simple ""Alexa, turn on [off] my lights"" and it works great. The second plug controls my stereo power, and works great with my Alexa Dot which is connected to my stereo receiver through a mini 3.5mm stereo to RCA plug. Now, I have voice and smartphone control over my stereo, and can play Pandora and other streaming services hands free on my stereo' s connected speakers. Great to be able to control song selections and volume (using the Alexa App) for my rear yard speakers while standing in the rear yard. Very impressed with the TP Link switches, and note that when my wireless router goes down, the switches automatically reconnect within a minute or two (sadly, I have yet to get my Echos to automatically reconnect, yet). Only problem I had was setting up the first switch - the new Kasa account I established was not recognized, and there were no clear instructions either that came with the unit, or on their website. Customer service was non-existent - took two days for my emailed help request to be acknowledged. Anyway, eventually I figured out to remove the switch name from the app, and re-installed and renamed it, and the switch worked the second time. Time will tell if these expensive gadgets hold up, but they're working great so far! Oh, and the App (Kasa) allows one to set up timer-style programs, so my lights come on at 7pm and go off at 1am, unless I ask Alexa to override. You can also activate all your switches remotely using the Kasa App provided you have wifi or cellular access. Great stuff! Time to freak out the babysitter, heh heh!","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
EASY Switching ACCURATE Monitoring,5.0 ,"This is so easy to set up and run from the app. Using it with Alexa required flipping some switches in the Alexa app, and, unfortunately, that information wasn't immediately obvious. However, once I found it on TP-Link's website, it was easy. (You just need to enable the Kasa skill in the Alexa app and tell Alexa to discover your devices.) Once you are up and running, the plug does an excellent job of switching and monitoring for a much more reasonable price than what else is out there. So far, I've not had one drop off the network or fail to execute a command from the app or from my Echo devices. The monitoring function within the app is easy to interpret and - according to my bill - is accurate. The extra set up steps make the TP-Link switch slightly less seamless than the Z-Wave and WeMo switches I have, but this is a very inexpensive way to monitor energy use and automate on/off routines. The switch is robust enough for small air conditioners and space heaters. I am happy with it.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Works well but takes up space,4.0 ,"This device works well. I've set it up with my Echo Dot and it responds well. The set up was very easy. The Kasa application was also very easy. TP=Link has a website for customer service and product information in case you have questions. You set it up with Kasa and then you open your Alexa and set it up there. Integration is easy and fast. The reason I took off a star was that this will cover access to the second outlet on the plate. The design was a poor design and I am amazed that such a high quality product has this design flaw. I ended up using an extension. It works well on the extension but I don't know if that is a ""smart"" thing to do.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
How to connect to Alexa Echo! There are steps.,5.0 ,"I bought this to hook up with my Alexa Echo and had a little bit of trouble hooking it up. Once I called the US support line, they walked me through the troubleshooting and I got it to work pretty easily. There are a couple of steps to get it to work: 1) You have to install it correctly (For me: black and red are live, white is neutral, green or exposed copper is ground) 2) You have to install the Kasa app and ""find the switch,"" name it, and log into your home wi-fi. 3) You have to open amazon alexa app and download Kasa skill, then ""find devices."" 4) It should work. If it doesn't (like what happened to me), you will need to log into the Kasa app and make sure your switch is marked to allow ""remote control."" You can do this by clicking name of switch, clicking cog icon, then looking for the setting in top of list. 5) The name you set up in step 2 is what you use to control it. ie. ""Alexa, turn on KITCHEN"" 6) Look cool as your turn off and on your switch as you sit on your couch. I am slowly going to start changing out ALL of my switches in my house and moving into the future with this stuff. It is very cool that we are finally getting into the realm of the jetsons and out of the flinstones era of technology. Why lick stamps or flick switches when you can have Alexa help you do it all?","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Not sure why people are having issues,5.0 ,"I'm not sure what all the bad reviews are for. This product works great! I bought two and set them up with Alexa in under 10 mins. As long as you have a good WiFi connection and decent internet speed you will be fine. If you have a crappy router don't expect this to work well. The instructions are really not that hard to follow. If you want to waste money on a wemo device and spend the extra money on a hub be my guest, but I have had no problems with this device since I bought it.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
What Did I Do Before These?,5.0 ,"What did I do without these? I bought one to try on Prime Day. That's all it took. Pretty soon I was thinking of all the places it would be convenient to use them. The first one went on the bedroom lamp, because I hated trying to fumble in the dark to try to get light. I was always worried I'd tip the lamp over. It became indispensable when my arms were full of baby and I didn't have a free hand to turn the lamp on or off as I carried him to bed. The next one I needed was for the tall living room lamp behind the bookcase, followed by the overhead lamp in the office. Now I'm pretty sure I need a few more - one for the nursery lamp, one for the garage ... I'd even sort of like one for the Christmas tree. The thing we like the most about these smart plugs is not only can I turn them on and off just by talking to Alexa, I can also use my phone to turn them on and off if I'm not home. That means when it gets dark at 5 pm and I'm lugging groceries up to a dark house ... I can turn the light on before I even get there. I don't have to open the door and wake the baby to go downstairs if someone is coming home late. I can just turn the light on from my bed. I really, REALLY love these plugs. I'll definitely be buying more in the future.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
They also allow you to take pictures of the room to easily identify where the switches are located,5.0 ,"I bought two of these light switches from Amazon. I also bought two WeMo light switches from Lowes. There's basically no difference in setup, besides the fact that the tp-link light switches do not have videos with installation. You can watch the WeMo videos for help with installation. I did not receive anything free or discounted. I bought both switches with my hard-earned money. There is no difference in functionality. They both work well with Alexa. Cosmetically speaking, the WeMo light switch has a black circle that illuminates green when the light is off, and the tp-link switch simply in luminates white when the light is off and it does not illuminate when the light is on. If I had a slight preference, I prefer the tp-link switch because the illumination serves to show the switch when the room is dark. It is less expensive also. I would make a suggestion to anyone who has no Alexa compatible light switches. Buy all of them from the same brand, as WeMo and tp-link use different applications. So, if I want to use my phone or tablet to use the devices, I have to go into two separate applications. Both applications offer the same set up and allow you to change the name of your devices. They also allow you to take pictures of the room to easily identify where the switches are located. My only regret is that I wish they were all the same. It should be noted that I used to coupon at Lowe's for the WeMo switches and the coupon May the price the same ask the tp-link switches. I should have gotten them all the same. I also bought Alexa compatible plugs that operate lamps. I use the tuya smart application to operate my lamps. Therefore, this is yet another application, and I have to operate three different applications to control lighting in my home. Alexa can eliminate having to use multiple applications. If you are away from home and want to turn lights on and off, this is when different applications become a pain. Everything is working well and I love it. Another thing to know is that if you name your devices similar names, Alexa will keep giving you error messages. Do not use names like my lamp or my light, unless you have only one lamp or light. If you name the more specifically, you will not have the error messages that will call Alexa to state, "" I found multiple devices in your account with that name."" And it took me forever to figure out what the problem. I had names like my bedroom light, guest bedroom light, my lamp, and guest bedroom lamp. I simply removed the word ""my."" I changed it ""master bedroom."" It works perfectly but there alot more syllables for Alexa to understand. I found this very frustrating but this was not a problem with any of the devices. It was an Alexa problem.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"If you're looking for a wifi controlled smart plug, this is the one!",5.0 ,"I have both Belkin and TP Link wifi switches and plugs in my home. After having used both extensively, I have to say I wish I had started with TP-Link instead of Belkin. These plugs are easy to set up, respond quickly and don't randomly ""drop off"" like the Belkins do. Now, to be fair, Belkin has been getting better with each release, but my TPs never had the issues of dropping off, needing frequent updates, etc. Additionally, I put one of these OUTSIDE my house where the reception is not as good for wifi. It is in a weather shielded area operating a fan for us during the summer (California - so we do have a summer) in our storage shed. It has worked perfectly for a couple months despite the sub-optimal location. On top of all this, the TPs cost less. All that said, the TP app is not quite as complete as the Belkin, but it is quicker and easier to use for what it does. So, no deduction. Additionally, I have all of this stuff working with my Amazon Echo Dot and Alexa. Aside from the fact that my niece is also named Alexa (some of you get this and others don't :-) it all works great! If you're looking for a wifi controlled smart plug, this is the one! (Unless you want power monitoring, that is ...).","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"A bit chunky, but otherwise very good.",4.0 ,"For a parent with a baby that is awake every few hours to feed, I don't know why I waited so long to buy this darn thing! For someone who isn't tech-savvy, the installation was a breeze and fast ... even for a new parents with little to no sleep in the past 2.5 months. We got this for the nursery lamp in our bedroom so that when I get up to breastfeed, I don't have to walk across the room to turn on the lamp. Now, all I have to do is grab my daughter from the co-sleeper and simply say out loud ""Alexa, turn on the nursery lamp"". It's almost as simply as plug-and-play. The installation direction is very easy to follow - but I'll give you a summary. First, you will need to download a Kasa app - this is not avoidable. From the Kaza app, you can connect the plug to your home wifi, and everything is connected within minutes. You can then connect this to Alexa by going to the Alexa app on your phone. This device also allows you to set schedule for it to be turned on and off at a certain time or turning it on and off via the Kasa app - great if you are going to be away from home! CON - The plug is a bit chunky. After this is plugged in, it render the bottom plug of my 2 plug outlet completely useless because it blocks half of it. Hence, one star was taken away. This is a pretty bad con because plugs are like gold these day with all the electronic devices. I have to now move my humidifier across the room to a different plug because the existing 2-plug outlet can only be used for one of these smart plug instead. Bummer.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Questionable reliability,3.0 ,I have 3 of these. They generally work OK - far better than WiWo. However they have a very irritating quirk. 2 of them suddenly decide they are no longer associated with my account so local access only. One of them however keeps changing its mind and decides it can be remotely controlled. The other seems convinced it is bound to another account. Sometimes the Kasa app can't connect to the wayward unit at all. Both these units are essentially side by side and in a room adjacent to the wifi so signal strength is very good. Net - not really very stable if you want remote access. So recommended if you are ok with local access only or want to set it up for timed lighting.,"TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"world's worst customer service, many problems reconfiguring",5.0 ,"UPDATE: back to five stars because these just wirk! i bought some ekticity ones to compare amd i couldn't get them to configure at all! order two more of these same day delivery and they went in like buttah. i'm happy npw. gave this 3stars because it WAS 5stars, until i had to deal with customer service, which was <1star, to say the least. i got a new router, got it all set up, it wouldn't find my smart plug. followed the instructions, which were just a futile loop, a dozen times, then came here, where it advertises customer support 24/7 with no link where to get it. googled their web page, held a reasonable anount of time, finally connected to a girl who had absolutely no idea what she was doing, and barely spoke english. spent a futile half hour during which i told her what i was doing step by step, instead of the other way around, and finally asked to speak to someone else. there was no one else. supervisor. hold. horrible music. i tried reconnecting a couple more times, nada. then i got the bright idea to set up another, brand new plug which i was planning on doing next, anyway, and voila! it picked up the new router fine. went back to reconfigure that old one and voila! it now picked up the new router fine. she came back on the line to tell me the supervisor was too busy, and i very slowly explained to her what i had done. i have very little confidence that she understood. takeaway: IF YOU WANT TO CHANGE THE ROUTER ON ONE OF THESE PLUGS, YOU FIRST HAVE TO SET UP A WHOLE BRAND NEW ONE. it will then pick up the new router settings and connect to it automaticaly when you go back and re-set up the old one. this has obvious advantages, to them, and very blatant disadvantages to the consumer. i have been buying these one at a time as i convert each room to smart and had planned to buy several more. now i will buy another brand.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
a little larger than I would like but works flawlessly,5.0 ,"Tldr: a little larger than I would like but works flawlessly. I primarily use this to reboot my computer when it has frozen and I'm away from home. In the bios settings of almost any motherboard there is a setting to turn the oc back on in case of power failure. Enable this and you can now reboot a frozen computer from a distance. Okay so I was going on vacation and I use my computer to run my plex library, I really didn't want to get stuck without plex so I gave it some thought and realized I could create multiple failsafes for my pc and this is one of them. Computer crashes or freezes and I can have it back up in less than a minute. On to the product review. Using this product is stupid simple download and install the kasa app on your phone, plug in the adapter, pair them, connect the adapter to your wifi. That's it from there you can control that plug from anywhere you have internet access on your phone. The app itself is clean and simple as well boot it up and with one tap you can turn the outlet off or on. The hub is a little large and will need to sit in the top outlet to not cover up the other one, this is the only downside, I really wish it was a little smaller.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Highly recommended smart switch. It is great!,5.0 ,"Our electrician was installing some outdoor lights and he put the switch in the basement of the house. To simplify matters, I wanted a light switch that I could trigger remotely and after ample research I settled on this one and have not been disappointed. Here is a quick summary: Pros: 1. My electrician had no trouble installing this although I think that it required a neutral wire which was not an issue for us 2. It was very easy and self explanatory to setup with Wifi and no additional hardware was required 3. It has a little circular light on it which helps you to see it in the dark 4. The Kasa app works well and can control the switch from anywhere 5. It also can easily be controlled via Python scripts if you want to code something yourself 6. It works perfectly with Alexa Cons: 1. The switch is one way meaning you push it like a button. It does not stay in the up or down position as a normal switch. 2. It is a bit confusing that the switch light is on when the light is off and vice versa Overall, I am happy with this purchase. It works better than I expected and I am very happy with it. I would highly recommend it to others.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
"Simple, Intuitive, Effective, and Reliable Plug.",5.0 ,"UPDATE 10/28/16: We are still very happy with these two plugs, as they have worked great with our devices. We are using the Amazon Echo Dot to control them, and set up was incredibly simple. The devices were identified right away by the Alexa App and Alexa is able to control them instantly (before she finishes saying ""ok""). We connected our devices to our local demand response program (OhmConnect) and these devices have worked perfectly to turn off our devices at these crucial times to maximize our savings. They are certainly a fantastic tool for the environmentally-conscious consumer. We have been so impressed with these that we have since purchased several other TP-LINK smart home devices, including their smart bulbs and smart switches. I have a few suggestions for improvement, but overall we are very pleased with these smart home devices from TP-LINK. Suggestions for improvement : - integration with IFTTT - integration with Siri/Homekit - smaller footprint to make it easier to use the outlet below - additional device icons representing a larger range of lights and devices - default Remote Control feature to ""on"" - add ability to export or download usage data from the energy monitoring - add more sophisticated energy usage statistics (graphs?) - fix bug when setting up devices on ios phones that prevent the wifi setup from working on the first try ORIGINAL REVIEW 9/27/16: I wish all smart home automation products could be this simple. I purchased two of these plugs last week, and I could not be happier with their performance. They are as close to ""plug and play"" as one could hope for. Once the app is installed, setup is a breeze, and the devices can be connected to your wifi in less than one minute. I found for both of the plugs that I received an error message while connecting to wifi the first time around, but had no problems the second time. Once they work through this very minor issue, setup will be perfect. I found that the Kasa App is very intuitive. I appreciated the variety of icons to choose from so I can easily tell at a glance which device is which. As I add to my collection, I may find the choices a bit limited. I have one of my plugs connected to a refrigerator, and I was surprised to not see an icon for that, but I suppose many people probably do not need a timer for their refrigerator. I use mine to automate turning off my fridge during Ohm Hours, as I participate in the OhmConnect program (if you live in California you can get paid to save energy during specific hours through their demand response program). I love that my connected devices can be shut off automatically at these crucial times and then powered back on when the energy saving hours pass. I also find it fascinating to track the energy usage of this power-hungry device throughout the day. I have the second device connected to our TV power strip, so our vampire home entertainment system devices no longer waste energy throughout the day. I have the timer function set up and it works flawlessly. I love the fact that I can easily control this from my phone, both in my home and anywhere in the world with an internet connection. I have found that the response time is incredibly fast, which I greatly appreciate. I am looking forward to testing these devices out with the new Echo Dot once that is released. Based on my initial use of the plugs, I assume that the Alexa integration will make a great item even more user-friendly. I will update this review if I encounter any issues that would warrant a decreased star rating. In case you are wondering about the behavior of these plugs in the event of a power outage, I contacted TP-LINK support and I have been informed that these plugs are capable of remembering their previous state and will resume that state when power is restored. This is a huge relief! So, if you have this plug attached to your fridge, power will be restored to your fridge when power is restored to the rest of your home, which is the best you can expect. Also, if you have the plug attached to a light, and the light is off (perhaps because it is the middle of the night), then your lamp will remain off when power is restored. I was concerned about lights potentially coming on in the middle of the night during a power outage, as this is the behavior of the Philips Hue bulbs. However, these smart plugs and the TP-LINK bulbs are all smart enough to remember their previous state and avoid waking you up or wasting energy. I look forward to trying out additional TP-LINK smart home products (I have one of their bulbs on order) and seeing how their products all integrate together. So far, I have been highly impressed. The one big limitation that I have found that I hope will be addressed in the future is the lack of HomeKit integration. I have to use the App (if away from home) or Alexa (if at home) instead of using Siri, which just means that these devices cannot be controlled centrally in the new Home App like my other devices. I knew about this limitation in advance and still love these plugs, but would like to see HomeKit integration for the plugs and light bulbs and light switches in the future.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Good product semi ok customer support and only ok setup directions.,4.0 ,I gave this product a 4 star review not because it is an inherently bad product but because the install was not as easy as was stated and the customer support listened to my issue and told me the switch would probably not work where I was trying to use it... But in the time it took them to come up with the answer I had figured out how to fix the issue myself and now its working great. This would be a 5 star product had the customer service behind the product been a little better. My issue with installing it came with the fact that you need a neutral wire. I knew this was the case and my home is new construction as of 2010 so I knew I had neutrals in all of my boxes so I wasn't really concerned with that. Once I went to install it though I had multiple neutral wires in the back of the box and from most things I read it wouldn't matter which neutral wire I used and this seems like it is true as I got the switch installed and my power back on everything looked good! Even got it connected to wifi... But then when I went to click it on for the first time the light flicked on then the switch rebooted and the light shut right back off... I couldn't figure out what was wrong as I wired up everything just the way it stated to so I tried giving customer support a call.. I got through to someone pretty quickly but it was pretty apparent within a few minutes of talking with them that they had no idea what was wrong and the conversation wasn't the easiest to have as the English was pretty broken... Eventually the lady on the other end of the line told me to take a picture of my wire setup and she would forward it up to her higher level department and call me back within an hour. So I did this and continued to trouble shoot the problem myself... So I tried tying the neutral wire from the unit into the big bundle of neutral wires in the housing instead of just one and then it started to work perfect... Wasn't to long after I got it solved that customer service called me back and told me the higher level came back and said that it wont work with my setup. So when I told her that I got it figured out she asked how I got it working so after telling her she said thank you and told me to have a good day. Once I got the units installed they work great and its really nice to be able to control the lights through the app or through my echo with my voice. There is not currently Smart Hub support for this product but there is a work around for that if you dig enough online and the price point for these switches is about 10 bucks cheaper than the other options out there which when you talking about 20 light switches in a home adds up quick!,"TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Great set of smart plus,4.0 ,I really enjoy these general smart plugs. It would have been 5 stars if the TP-Link server to Alexa was not down at times. Since you mostly control the lights and switches using voice and Alexa it is irritating when the Alexa to TP link server is down. happened twice in a two week period. But recommend this for sure. You won't regret the ease of use and voice control. With the Alexa connection the setup of groups of smart plugs is even better. Great value! I purchased several of these. Setup is easy and done in minutes. Also one downside was that the App mentioned in the mini manual points to stuff that doesn't exist. You must download Kasa for iPhone.,"TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Smart Plugs... they're for the kids.,5.0 ,"My husband and I love these smart plugs. We purchased them right after we purchased our Echo Dot. I thought it might be nice to be able to ask Alexa to turn lights on and off. We have 2 set up in our living room for our two lamps. I did not realize how valuable these were until the first night my daughter would not go to sleep. When she can't sleep, we come sit in the rocking chair in our living room. I asked Alexa to turn on the lights as we came down stairs, we grabbed a blanket, got all settled, then I asked Alexa to turn off the light. It was perfect; no fumbling with covers in the dark. Then we purchased 2 more for our son's room. We have a TV in his room for him to watch Netflix. He has the habit of staying up all night watching TV, so we were looking for a solution to cut the power to his TV at a certain time at night. We had purchased a surge protector that had a timer, but you had to set the on and off for the same time every day. For some reason when the power would be restored to the TV, the TV would turn on. This meant that the TV could be on all day while no one was home. We also have string lights taped to his ceiling that were on a timer. After those solutions didn't work out so well, we purchased 2 smart plugs. I can set it up so his TV turns on early on Saturday - Monday, late afternoon Tuesday - Friday. I can also set it that it turns off earlier during week nights than on weekends. My biggest favorite is that my son has not figured out it is controlled by an app on my phone. The other night, it was past the time that his TV was off, but he wanted to finish watching his show. I was able to grab my phone and set a 30 minute timer so the outlet would turn off in 30 minutes. No crawling behind dressers, just a click on my app. It's also perfect that we have this string lights set up. I have them set to turn on at 8 and off at 10. But with the app, I can turn them on earlier, turn them off later, change the on time or the off time. It has definitely made parenting so much easier. I'm looking at getting some of these for my daughter's room.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
These Plugs are great!!,5.0 ,"I have one connected to a standing fan and another connected to my lava lamp. When ever I travel and forget to turn off the lamp I can do it from the app. I also turn it on about 30 minutes before I come home to get the lava flowing. ITs been great for the standing fan as well in the summer where I set it to a schedule and turns on to cool my bedroom down or when I'm lazy in bed and its too cold I just use the app to turn off the fan. I also purchased the LB120 and have that on a schedule to turn on and off and can change the color from daylight to soft white. My next project is to replace light switches where I cant put LB120 smart light blubs with TP Link HS200 switches :) I have them all linked to Alexa and created groups too where I can turn them on or off. I can say Alexa turn on bedroom and it will turn on the LB120, fan, and lava lamp. Or, Alexa turn on lights and it will turn on the LB120 and lava lamp. Or I can say turn on fan and it will just turn on the fan. I can officially transform in to a couch potato once I reach home! I was going to get the Wemo switches and plugs but as soon a I saw they were a Belkin product I stayed far away. Never had a good experience with Belkin ever since the N52te game pad","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
Works well; easy setup with Alexa and Home,4.0 ,"I installed this to control the lights on the front porch, so when we come home at night, we can turn on the lights from our phones, before leaving the car. Once installed, setup was easy, as I already had the Kasa app for wall plugs, and the Kasa app was already linked to Alexa and Google Home. After a refresh of connections, I could control the switch from my Echo Dot, Google Home, and Android phone. Installation was into a crowded two-gang outlet box, which in addition to two light switches, also daisy-chained power down stream. So there were several connections of 12 gauge wire in the box. I replaced the existing single-pole toggle with this switch, and the neighboring 3-way toggle with a 3-way ""Decora"" style to match the look of this. Adding to the space issue is the size of this switch. As typical for these smart switches (I've also used the Leviton z-wave switch), the unit is much deeper than a ""dumb"" switch. This switch also uses pig-tails rather than screw terminals, so required another wire nut within the box, plus folding the additional pig-tail wire into the box. The positive to this is the stranded pig-tails allowed easier insertion of the unit into the box, rather than flexing solid wire if using screw terminals. Pros: * Setup was easy, especially since I already had other TP-Link Kasa devices * While only using for a week, so far has worked well, and response has been reliable * Works with Alexa, Google Home, and Google Assistant on phone Cons: * Size: these are deeper than standard switches; but this is typical of smart switches. This can be an issue if installing in a crowded junction box. * Only one color: white. Similar products include interchangeable faces for ivory and brown, to match existing switches Also: * Comes with a screwless face plate. I personally don' like the look of those, some people do. I prefer the curved edges of traditional plates. Also, since my installation was into a two-gang box (two switches in one 4""x4"" box), I could not use this plate if I wanted. I would trade the plate for interchangeable faces. * Uses pig-tail wiring, rather than screw terminals. Takes more spaces, but eases insertion into the box, compared to folding solid wire with screw terminals. * Has an always on white locator light. It's not very bright, but still another glowing piece of electronics. Something to consider if intended use is someplace like a bedroom.","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
The perfect smart plug to pair with the Echo,5.0 ,"Previously I purchased another brand of smart plug which was smaller and less expensive, but the smart plug could not seem to operate or pair with my Amazon Tap. I attempted to get support on how to install the plug and got no where, so had to return both of the smart plugs. At the suggestion of the Amazon representative, who was probably the best Amazon Echo tech representative I have ever spoken to, I purchased the TP-Link Smart Plug instead. Upon receipt of the plugs, after finally downloading the correct app, (it appears I may not have read the instructions completely and downloaded the wrong app and wasted about an hour screaming about the fact that I could not get the stupid thing to work)....still getting use to the unmanly thing of reading instructions. Anyway, once the correct app was downloaded, it was an extremely easy process to set up the smart plugs on a number of devices...It is terrific not having to go into a dark room and hunt for a light to turn on, but simply say ""Alexa turn the bedroom light on."" It has only been a few days, but will be ordering a few more. My suggestion would be to order this product if you want to pair with Amazon Tap or Echo...it may be a bit more money but in the long run you will save from pulling your hair out, and you will reduce your stress level....and also perhaps read the instructions a bit more closely than I did....","TP-Link Smart Plug, No Hub Required, Wi-Fi, Control your Devices from Anywhere, Works with Alexa and Google Assistant (HS100)"
