Header,Rating,Review,Product,asin
No LED indicator,2.0 ,Most Z-Wave devices have an LED indicator. This does not. That is my only complaint.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
It works but....,3.0 ,Got this to work in conjunction with Alexa...it does turn on the tv it works but .....forget about asking Alexa to turn it back on. It may be because my Sharp tv is five years old...guess that's to old for this type of technology.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
"OK, but it does NOT work as a repeater.",3.0 ,The basic on and off functions are OK. I bought 2 and tried to use them to extend the range of my zwave network. I had to relocate one of them because neither one would re-transmit the zwave signal. If these things are near a normal zwave device they will be fine. I suppose the low price reflects the lack of full zwave functioning.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
"Works, though expensive X-10 replacement",3.0 ,"Using this wireless switch for Christmas lighting. Sealed better against weather than my old X-10 modules that fried in water last year, but the $40 price tag is also much higher so I expect improved performance. Had one faulty module; replaced promptly by labeled vendor even though it was bought at a four-letter-word electronics store. I'll keep it for a few years & see how it performs.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Perfect for a Z-Wave House,5.0 ,I use these with my ADT Pulse system. They are easy to add into the system and work perfectly. Right now I'm using them on a schedule to control me Christmas lights at the front of the house. Way better than buying an outdoor timer IF you have a Z-Wave system already set up. I recommend all the GE Z-Wave products.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Good if you are excited at unreliable functionality.,1.0 ,Well-built but Zwave functionality is poor. Hub will send activation and switch fails to respond approx 1 out of 5 times (15 ft from hub). Have three zigbee switches and they've worked flawlessly. Suspect either this switch is a clunker and/or Zwave is inferior to zigbee.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works exactly as described,4.0 ,"I got this one to control my AV equipment so that I can reset it remotely. I had been using the dimmer model that came with the starter kit but I'm sure it wasn't doing the equipment a lot of good. This unit responds well, was easy to associate with the Nexia network and has performed as described. I have a TIvo and Slingbox connected to it and the power seems fine.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works great as long as it correctly connects.,4.0 ,"I had some issues connecting it to a Wink system as it never actually confirmed that it connected during the in-app connection process. However, when I backed out to the main Wink home screen, this controller showed up as a Z-wave switch. The lack of 5 stars is due to the iffy connection process but once connected it works exactly as I expected.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works as descibed not for long range access,4.0 ,Works well but is short range than I would have expected. Perfect for pluging in things that need to be powered off and on to be reset but are in hard to reach places. Plug inlet should have been designed flat without the little ridges.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Great for pool pumps!,5.0 ,"Excellent pool pump switch! I've got mine programmed with Samsung SmartThings hub and it works great! I also really like that the pump can be manually switched without having to open the case (just push the big grey button)! There are no programming instructions provided so I had to figure that out on my own. I used the ""Smart Lighting"" app that is included with the Samsung SmartThings hub. To program, go to Automation, then SmartApps, tap ""Add a SmartApp"", then tap ""Lights & Switches"", then tap ""Smart Lights"" and follow the instructions. I've posted a couple pictures that show the settings I've used. This switch was also helpful in determining what has causing huge electric bills in our house. Surprisingly, it's not the pool pumps! The energy monitoring feature of this switch is mostly a novelty but interesting none the less. I bought initially because I thought it'd be a fun novelty to be able to turn the pump on with Alexa, but its really much more useful than that. I can control and/or reprogram the run-time of the pump from anywhere. Perfect example is that I recently had to run the pump for 24 hours after adding chemicals. I manually started the pump on a Thursday evening and went out of town the following morning but forgot to turn off the timer, so the pump shut off, as scheduled, at noon Friday (6 hours shy of 24 hours). I was able to turn the pump back on 200 miles away and complete the 24 hour cycle. I never would have been able to do this without this switch. The only issue I initially had was signal range, due to the placement of my hub and pump (approximately 50 feet apart with several interior walls, a brick fireplace and two stone walls the way). I imagine this isn't a common issue, but if it happens to you, I solved the problem by buying a Z-Wave dimmer to control my patio lights (mid way between my hub and this switch) and that solved the problem. All Z-Wave products act as a signal repeater, so the patio dimmer bridged the gap between my hub and pool pump, and I got really cool patio lighting!","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Great Z-Wave Additon! Get this instead of the appliance adapter!!!!!,5.0 ,"I needed to control a bunch of plug in lights and needed about 10 of these. This is an ""outdoor"" module because it is rugged and waterproof, but I use it indoors because it costs less than the indoor light adapter GE 45603 Z-Wave Technology Wireless Lighting Control Fluorescent Light & Appliance Module . Works just the same. I hide it behind whatever it is controlling... Works wonderfully. I use it with my Alarm.com GE system. Awesome! HIGHLY recommended.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
I was disappointed to discover that it does not work with Alexa ...,2.0 ,I was disappointed to discover that it does not work with Alexa without a hub - so I purchased the WiOn 50049 dua outdoor plug which works with Alexa seamlessly.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Home Automation,5.0 ,My had an alarm system installed and Z-wave products can be added to it. I started with a few of these units for lights around the home. It was easy to set up on my controller. I set rules for when and how long the lights come on daily. I can also turn the lights on individually or in a group through the app on my phone.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Wireless Light switch works well with specific systems,5.0 ,https://www.amazon.com/dp/B0013V58HU/ref=cm_cr_ryp_prd_ttl_sol_19 This unit was purchased as part of a security system. If you are using for same check with your vendor or system mfg for compatability. Mine has been working very well since install and program addition to my system.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works Great,4.0 ,I bought this to use inside because it's cheaper then one of the wall outlets so I can't comment on how weather proof it is. It connected to the Z Wave network without and problems and works as advertized. I planning on buying more.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Perfect for ADT Systems,5.0 ,"This z-wave model is perfect for adding remote controlled lights to your ADT system. The only problem I had with the device was trying to get it to pair with my ADT system. All you have to do is plug in the device and press the center button one like you were turning it on. The directions weren't clear as to how long to press the center button down. Once I figured that out, it was a breeze to install subsequent devices.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Automate my computer speakers,4.0 ,"Excellent at what it does, turns off accurately and on when commanded; no false. Only draw back, I do not believe it can act as a repeater","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Hit and miss wireless modules,2.0 ,Bought five. Four worked well. Fifth one shorted out the wall socket when it went AWOL. Could have started a fire. Would not recommend. Also the range of these things is worse than a 80 year old trying to read the Sunday paper crossword puzzles.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
product description is inaccurate. Not a dimmer!,3.0 ,although pleased with the function of the product. It will operates very well as an on-off switch and relay. However the project description says it has dimming functionality. It does not. It is for this reason I rated it only three stars.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
I have to return this. It does not work ...,1.0 ,I have to return this. It does not work with Xfinity Home even though the Xfinity website said it does.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works with Front Point Security System,5.0 ,"Setup was done in 1 minute, works great. I'll add a few more z-wave devices and will update this review.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
One Star,1.0 ,Stopped working. I have to unplug it all the time to reset it. Now does not work at all,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Its always there!,5.0 ,"Works like a charm! Time consuming programming and set-up, but be patient coz it's well worth it. Much more reliable and consistent than X-10!","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Very cool devise,5.0 ,Worked as advertised. Set up with Honeywell security system was easy... I would recommend to a friend. Best when bought on sale...,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Great for Christmas Light Control,3.0 ,"A bit large and kludgy, but I suppose it has to be in order to be weatherproof. I got these for Christmas lights this year after automating most of the house last summer with z-wave stuff.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Head to Head comparison,4.0 ,"I bought the Intermatic HA04C and the GE45604 Z-Wave outdoor modules because they were the same price and I needed two to reach the pump I wanted to control. My intention was to use one halfway to relay the signal to the other one controlling the pump. The GE unit has a well built rubber cap that completely protects the outlet when nothing is plugged in. If your intention is to leave this unit outside all year when nothing is plugged in then this GE is the hands down best choice. The Intermatic has an exposed outlet with no cover. The nice feature on the Intermatic though is a light to indicate power to the outlet. The GE module has no such indication. Both modules have a button on the face to manually turn the outlet on and off. The button on the GE is slightly recessed and and a little harder to press. I tested the range on both units using an extension cord measuring the distance that the Z-Wave signal worked reliably with no retries. The Intermatic's range was 64' and the GE's range was 74' or 90' depending on orientation. The GE module range is 16' further if the power cord on the unit is facing the Z-Wave signal source which in my case is a Vera Lite. I also have the AEON LABS indoor Smart Energy Switch which I brought outside and established its range was 95'. All three of these switches were very easy to pair with the Vera and work well in my home automation application. I subtract one star from the GE 45604 otherwise flawless performance due to it not having a light to indicate power to the outlet, a power button that is slightly difficult to work manually and concerns of rain shorting the circuit while an appliance is plugged into it. I have to believe there is a boot that could water proof the outlet when the appliance is in use. Otherwise the GE works well, has superior range and seals up nicely when nothing is plugged in making it ideal for an outside signal relay. At this point I am inclined to stick with GE outdoor modules on my future purchases.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Great Addition to the ADT Pulse,5.0 ,"This product is great. It was very easy to add to my ADT Pulse and is very versatile. I bought two of them when they were a little cheaper. I keep one programmed to turn on a table lamp every night just around sunset, I have them both programmed to randomly turn on/off lights when I travel and turn on lights in the event of a general alarm or a fire alarm. The unit has two outlets on it and it only covers one outlet on the wall plate when plugging it in. One outlet is the programmed side and the other is a constant open so plugging it in to your wall gives you three available outlets. All programming is done through the ADT Pulse website and there are a variety of options for days, times, and events for the unit to turn on/off. I can turn the unit on/off through the website, my phone or the push button. Finally, the programming does not just toggle the switch. It recognizes if the unit is on or off so if you turn it on manually at 6:45 and it is set to turn on 7:00, the Pulse will not send a toggle command. It recognizes it is on and there is no change. Nice feature, great product, far more reliable than the store bought power timers.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
easy to instal,5.0 ,"very very easy to install with veralite, 2 min installation and works to turn on/off a floor light, very nice solution to add any wired light to ur zwave network.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
This was a perfect solution. Easy pairing to my Vera lite controller,5.0 ,I needed an outdoor switch to control Christmas lights. This was a perfect solution. Easy pairing to my Vera lite controller.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Wish It Was Dimable!,4.0 ,I like this GE Z-Wave Wireless Lighting Control but would have liked it even more if it was dimable which my other Z-Wave units are.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
DEPENDABLE LIGHTING ACCESSORIE,4.0 ,I bought this to add to my ADT remote lighting devices. It works exactly as advertised and was not hard to set-up. Sync it and you are good to go.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works fine also,5.0 ,"Just plug it in - but matching it with the remote took some experimentation since the documentation was not clear. Still, we worked it out.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Set up was a cinch,5.0 ,Took about 2 mins to get this guy up and running. Works as expected and integrates perfectly with my ADT Pulse system.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Four Stars,4.0 ,"Installs easily works well, however, very expensive. I would like to see some competition bring the price down.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
GE 45603 Z-Wave Technology Wireless Lighting Control Fluorescent Light & Appliance Module,5.0 ,I should have purchased only these instead of the duplex receptacle modules. Here's a complete review: [...],"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works wel,4.0 ,It works well and was a good price. Paired easily into my home automation network. No problems using it so far.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Dangerous,1.0 ,"After about a year of semi exposed outdoor use (under a small roof on the ground), the unit failed. The ground fault receptacle had tripped. Once it was reset, the unit began belching out smoke and continued to do so for several minutes after the receptacle tripped again. The plastic housing was very hot to the touch, so that I couldn't put it in the trash for fear of starting a fire. This is not something I would recommend for use under any circumstances. Please do not put yourself in harm's way.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Two Stars,2.0 ,"It comes with two outlets on the left and right side, well one of mine doesn't work...","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
and it was easy to set up to work with my Front Point ...,4.0 ,"works ok, and it was easy to set up to work with my Front Point security system.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Won't pair to security system/BUT can pair with the Wink Hub!,4.0 ,"I bought this to pair with my Xfinity security system from Comcast. I tried pairing the device several times from varying distances, even right next to it and it wouldn't find it. The two stars are for the cheap plastic case and the fact that there's no LED to determine if it's pairing or not. I had to plug a light into to see if it was on and able to be found by the network. Item will be returned. UPDATE: Now I have a Wink Hub that is Zwave and although this isn't listed as one of the devices that works with the Wink Hub the awesome tech support at Wink was able to get it linked up and running! Now I can control my outdoor lights via my phone with the Wink App. it works great now.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Does not like to switch off,2.0 ,Does not want to switch off but switches back on most of the time you trigger it.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
poor range.,2.0 ,"work w/ alrm.com , but range is poor. will not get to my detatched garage.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Worked well for me.,5.0 ,"Easy to pair with the Veralite, and seems to work reliably.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
One Star,1.0 ,does not work with all z-wave only GE.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Four Stars,4.0 ,it's what was advertised,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Five Stars,5.0 ,Judique A1,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Four Stars,4.0 ,Performed as advertised,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
One Star,1.0 ,Did not work with my ADT pulse system,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Two Stars,2.0 ,Works as stated,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
"It was described as a ""dimmer"" and I ordered it to get my outdoor lights to be not so horribly bright. I poked at it for a few .",1.0 ,"Anyone want mine? I have no use for it. It was described as a ""dimmer"" and I ordered it to get my outdoor lights to be not so horribly bright. I poked at it for a few week, trying to get the dimmer to do what it was supposed to. I just found out it simply is a switch, but the ""return window"" closed. Sadly I can't even write a scathing review for the seller, because it was Amazon itself. :(","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Poor range,2.0 ,Poor range,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Home Automation Not for the Non-techie.,1.0 ,"Not sure if these work or not. Might be the VeraLite hub. In any case these will not pair with the VeraLite hub so they are, for intents and purposes, worthless. I am becoming totally convinced that HA is a scam. Nothing works with anything and no one will tell you what will work with their product. So far I have spent over $300 on hubs, WIFI light bulbs, security cameras, and thermostats. No of them will communicate with each other. So my plan of being able to monitor my home while away on business has been put to rest. I am back to the old fashioned way. I bought two timers and use them to turn my lights on and off while I am away.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Fantastic pool switch for any smart home!,5.0 ,"What this device offers: -a clean, simple box to control multiple 120V or 240V devices -an interface with your smart home devices, which can allow remote control from anywhere -I have it connected with Wink, which allows me to turn the pool on or off with my voice, and has a schedule that will turn the system on and off automatically every day -Peace of mind knowing your pool isn't using electricity when it doesn't have to This device is worth every penny. It took me about 4 hours (including a couple trips to the hardware store to get some wiring parts I forgot) to set it up, including taking down the electrical box it replaced, but now I can fully automate my outdoor pool pump and salt chlorination system with one device! I found this looking for a better outdoor switch for my 240V Hayward SP pump and new salt chlorinator, which turn on and off together. Before this there was a two-gang box attached to the house which had a covered switch and an electrical outlet that was taped over, so this is a major improvement. Wiring could not be more simple. The four punch-out holes are well placed, although I wish there was one on the top of the box. I know that wouldn't work without making the box bigger, and it may interfere with the wifi antenna, so I understand where there isn't one. I have it mounted directly to brick, and it looks very clean and professional. The screw terminals for the wiring are very robust, and are easy to get to and identify with the clear plastic cover. I have two circuits come in on the left side (boxes right), with the 240V controlled by the box, and the 120 for the pool light passing through to another switch by the pool (which I plan on replacing with a smart switch as well). Connecting it to Wink took a bit of trial and error, as the product isn't listed verbatim in the Wink app, but by selecting a generic GE Z-Wave switch (I think it is the same as the other GE outdoor switch) I was able to have it connected in less than five minutes. Wireless Range seems good; my next closest Z-wave device is a few rooms and about 50' away, so it's nothing crazy, but have had no connectivity issues for two weeks. I have also set the Wink app to turn the pump on and off with a schedule, making it a very robust pool timer. The override button is also super convenient; a short travel tactile button turns the pump on or off when you need to clear the basket of debris, or change the filter, etc. The two lights are also a very clean and clear way to identify if the system works.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
I thought itself use wifi and somehow I control from ...,3.0 ,"I thought itself use wifi and somehow I control from my iPhone, but it was not. Thus, the switch helps my stand to turn on, the switch for the stand was broken. Setting at bed side and I can touch the button directly it works for me.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
"Device works fine, but received a used product.",3.0 ,"No complaints about the device, but knocking some stars off for receiving a pre-owned product. The box seals were broken and the return receipt from the previous purchaser was still in the box! The device works fine, so not worth the hassle of returning, but if I pay ""new"" pricing for an item, I expect it to arrive in ""new"" condition.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Works but it's an appliance.,4.0 ,I did notice that my software didn't pick it up as a light so it didn't work with the level commands only on/off. That took a little time to figure out but once I did the unit works fine. There is an audible clicking sound when it's triggered too which can be annoying.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
won't work with LED light bulbs,2.0 ,One would think that if it works with Fluorescent light it would work with CFL/or LED. Not the case. Won't respond to any commands. This products are a work in progress AND that are bulky.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Almost Perfect! Need additional piece of equipment.,4.0 ,"The product itself is easy to install and wire. It looks very good next to the rest of my pool controls. The issue is connecting it to your wireless network. Be warned the instructions say to download an app and connect to the units wireless network. That really isn't the case. What they need to say is ""Make sure you already have a SmartThings hub connected to your wireless network and within 20 feet of this device."" Yes I had to purchase an additional controller hub. Good news is that hub works with so many other home automation device including the Amazon Echo that was already controlling most of our house. Now we can just ask Echo to turn on or off the pool lights and/or pump of our in ground pool. Bottom line, this device works great once you figure out you need one additional piece of equipment to connect it to your network. For that reason they only get 4 stars.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Loses connection and needs resetting too often.,4.0 ,"** see update below** While made well and encased in a hard plastic shell, as advertised, this device continuously hangs and loses connection with the zwave/Wink network rendering it's remote on/off capabilities and the scheduled on/off operation useless. Mine is used to schedule on and off times for my small outdoor pond pump. After a reset it works great for a 12 hour period without fail. But it seems to lose connection if not used within 12 hours. Very disappointing. ****Updated review: after a month with this device I have figured out the issue and solved it. I had this device at the end of a long extension cord, with my pond pump plugged into it until I can get my underground line in. By moving the device to the outlet, and plugging the extension cord into it that goes to the pump the problem is solved. This device doesnt play well with the voltage drop from the long extension cord (50'). I havent had an issue with disconnects in 9 days. Changed my rating to 4 stars.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Please don't waste your money,1.0 ,"DOES NOT work with Amazon Echo OR Logitech Harmony Elite, so then what's the point? Please don't waste your money.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Waste of time and money,1.0 ,"I purchased two of these to go with my security system. Setting them up with the security system was a breeze. The problem is: one would recognize a lamp and turn it off and on for me, but after that I would have to rearrange living room furniture, unplug it and plug it back in for it to work the next time, and then put all of the furniture back. That plug is in a ridiculous location, hence why I wanted it in the first place. The other one recognized a lamp once. One time. That's all. I could plug anything else into it and it would work, but not the lamps (bit of which at least worked with the other plug ...once...) and I wanted these for lamps so when the sunset is 4:45, I can come home to a light without leaving it on all day. As I don't enjoy paying so much for things that don't work like they're supposed to, I am returning both. Maybe sometime the technology will work in the future. Sigh","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Five Stars,5.0 ,"Very easy to install and wire, clear instructions, and works perfectly.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Problems with 2 out of 3,1.0 ,"BEWARE. Original Review, June 2012: I give this one star as an outdoor module. It doesn't connect reliably to my Homeseer and Z-Troller zwave network. I sent 2 back thinking they were defective and got 2 more. Same exact problem. After a lot of troubleshooting and frustration, I ordered the Intermatic Homesettings outdoor module. It looks very similar but is not the same when you see it in person. It is controlling my landscape lighting perfectly with no tinkering. This GE model has such great reviews that I'm wondering if it just doesn't like my house's concrete block walls. It is just outside the room where the controller is. Works inside the house, so I'm keeping 2 for inside use because you can't beat the price. UPDATE 12/3/12: I bought an extra to have on hand to use inside. Opened it today and it is DOA. 5 months Too late to send it back to Amazon. I checked JASCO's GE warranty page and there is no record of this item. $30 down the drain.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
i MIGHT like it.,2.0 ,i MIGHT like it.... if I can figure out how to set it up with Alexa. Package comes with minimal instructions. Setting up app with GE z- wave. Impossible. This thing may go back. Really frustrated!,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
A Disappointment,1.0 ,"Despite a Z-Wave logo on the box, this GE lighting control is NOT supported on a Wink Hub. This plug-in is NOT listed in the Wink ap. AND! It doesn't work!","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
unless you pay $100 for a samsung smart things hub,1.0 ,Does NOT work with alexa!!! unless you pay $100 for a samsung smart things hub.. title should state it. Ended up returning it and getting TP-Link instead!,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Skip if Looking for Home Automation,1.0 ,Sent it back. Not what I thought it was gonna be.Fine if you just want to turn on a lamp.,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Two Stars,2.0 ,"didn't hook up to Echo Dot as stated it would, so returned it","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
One Star,1.0 ,Missing parts,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Awesome!,5.0 ,Awesome!,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
One Star,1.0 ,Can't get it to work with Alex,"GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
Please read - This is not a standalone module,1.0 ,"Wrong Description - It sound like that there is OTB remote in the box. But it take you some time and you may end up opening the box to see, where is my remote. I purchased it, assuming it will be wireless OTB, but no, it does not comes with a remote. It is frustrating that over the description it does not state you to buy only if you have a remote. There are people suggesting that it works with ADT. But somehow I do not see that option in my Adt pulse. I will return if I don't hear back anything from the GE or support in a few days.","GE Z-Wave Wireless Smart Lighting Control Outdoor Module, On/Off, Plug-In, Black, Works with Amazon Alexa, 12720",B0013V8K3O
